id,catalog_number,attributes
2785691,ETP-R20,"Product Name:ETP Classic Stainless Steel Keyless Shaft Bushings|Transmittable T  (Nm):100|Transmittable FA  (Nm):3,048|Transmittable FR (Nm):2,012|Polar Moment of Inertia (*10⁻³) (lb-in²):1.04|Weight (kg):0.16|Hub Bore Tolerance Upper Limit  (mm):28.02|Hub Bore Tolerance Lower Limit (mm):27.99|Hub Bore Tolerance Grade:H7|Shaft Tolerance Upper Limit  (mm):19.99|Shaft Tolerance Lower Limit  (mm):19.96|Shaft Tolerance Grade:h8|Dimension (d)  (mm):20.1|Dimension (D) (mm):27.9|Dimension (D1) (mm):45.0|Dimension (D2) (mm):35.1|Dimension (L) (mm):22.1|Dimension (L1) (mm):37.1|Dimension (L2) (mm):40.9|Screws No.:5|Screws Dim:M5|Screws Tt (Nm):4.47"
2785695,ETP-R40,"Product Name:ETP Classic Stainless Steel Keyless Shaft Bushings|Transmittable T  (Nm):750|Transmittable FA  (Nm):11,430|Transmittable FR (Nm):6,949|Polar Moment of Inertia (*10⁻³) (lb-in²):9.82|Weight (kg):0.58|Hub Bore Tolerance Upper Limit  (mm):53.04|Hub Bore Tolerance Lower Limit (mm):53.01|Hub Bore Tolerance Grade:H7|Shaft Tolerance Upper Limit  (mm):40.00|Shaft Tolerance Lower Limit  (mm):39.95|Shaft Tolerance Grade:h8|Dimension (d)  (mm):39.9|Dimension (D) (mm):53.1|Dimension (D1) (mm):70.1|Dimension (D2) (mm):60.5|Dimension (L) (mm):42.9|Dimension (L1) (mm):63.0|Dimension (L2) (mm):67.1|Screws No.:9|Screws Dim:M5|Screws Tt (Nm):4.47"
2785699,ETP-S20,"Product Name:ETP Classic Keyless Shaft Bushings|Transmittable T  (Nm):75|Transmittable FA  (Nm):1,829|Transmittable FR (Nm):2,012|Polar Moment of Inertia (*10⁻³) (lb-in²):1.02|Weight (kg):0.14|Hub Bore Tolerance Upper Limit  (mm):28.02|Hub Bore Tolerance Lower Limit (mm):27.99|Hub Bore Tolerance Grade:H7|Shaft Tolerance Upper Limit  (mm):19.99|Shaft Tolerance Lower Limit  (mm):19.94|Shaft Tolerance Grade:h9|Dimension (d)  (mm):20.1|Dimension (D) (mm):27.9|Dimension (D1) (mm):45.0|Dimension (L) (mm):15.0|Dimension (L1) (mm):27.9|Dimension (L2) (mm):33.0|Screws No.:3|Screws Dim:M5|Screws Tt (Nm):8.00"
2785707,ETP-T100,"Product Name:ETP Techno Keyless Shaft Bushings|Transmittable T  (Nm):20,999|Transmittable FA  (Nm):102,104|Transmittable FR (Nm):5,791|Polar Moment of Inertia (*10⁻³) (lb-in²):783.1|Weight (kg):6.18|Bore Tolerance Upper Limit  (mm):125.04|Bore Tolerance Lower Limit (mm):124.99|Bore Tolerance Grade:H7|Shaft Tolerance Upper Limit  (mm):100.00|Shaft Tolerance Lower Limit  (mm):99.95|Shaft Tolerance Grade:h8|Dimension (d)  (mm):100.1|Dimension (D) (mm):125.0|Dimension (D1) (mm):177.0|Dimension (D2) (mm):188.0|Dimension (L) (mm):115.1|Dimension (L1) (mm):143.0|Screws Dim:2 x M2|Screws R  (mm):70.1|Screws N (mm):9.9|Screws Tt (Nm):59.66"
2785711,ETP-T120,"Product Name:ETP Techno Keyless Shaft Bushings|Transmittable T  (Nm):28,998|Transmittable FA  (Nm):119,781|Transmittable FR (Nm):7,010|Polar Moment of Inertia (*10⁻³) (lb-in²):1281.44|Weight (kg):9.96|Bore Tolerance Upper Limit  (mm):150.04|Bore Tolerance Lower Limit (mm):150.01|Bore Tolerance Grade:H7|Shaft Tolerance Upper Limit  (mm):119.99|Shaft Tolerance Lower Limit  (mm):119.94|Shaft Tolerance Grade:h8|Dimension (d)  (mm):119.9|Dimension (D) (mm):150.1|Dimension (D1) (mm):198.1|Dimension (D2) (mm):208.0|Dimension (L) (mm):134.9|Dimension (L1) (mm):163.1|Screws Dim:2 x M2|Screws R  (mm):81.0|Screws N (mm):9.9|Screws Tt (Nm):50.17"
2785715,ETP-T25,"Product Name:ETP Techno Keyless Shaft Bushings|Transmittable T  (Nm):249|Transmittable FA  (Nm):4,877|Transmittable FR (Nm):914|Polar Moment of Inertia (*10⁻³) (lb-in²):9.02|Weight (kg):0.58|Bore Tolerance Upper Limit  (mm):32.03|Bore Tolerance Lower Limit (mm):32.00|Bore Tolerance Grade:H7|Shaft Tolerance Upper Limit  (mm):24.99|Shaft Tolerance Lower Limit  (mm):24.97|Shaft Tolerance Grade:h8|Dimension (d)  (mm):24.9|Dimension (D) (mm):32.0|Dimension (D1) (mm):70.1|Dimension (D2) (mm):71.1|Dimension (L) (mm):35.1|Dimension (L1) (mm):55.1|Screws Dim:M14|Screws R  (mm):23.9|Screws N (mm):6.1|Screws Tt (Nm):16.27"
2785719,ETP-T40,"Product Name:ETP Techno Keyless Shaft Bushings|Transmittable T  (Nm):1,200|Transmittable FA  (Nm):14,326|Transmittable FR (Nm):1,829|Polar Moment of Inertia (*10⁻³) (lb-in²):30.85|Weight (kg):1.18|Bore Tolerance Upper Limit  (mm):52.02|Bore Tolerance Lower Limit (mm):51.99|Bore Tolerance Grade:H7|Shaft Tolerance Upper Limit  (mm):40.00|Shaft Tolerance Lower Limit  (mm):39.95|Shaft Tolerance Grade:h8|Dimension (d)  (mm):39.9|Dimension (D) (mm):52.1|Dimension (D1) (mm):90.9|Dimension (D2) (mm):95.0|Dimension (L) (mm):55.1|Dimension (L1) (mm):74.9|Screws Dim:M16|Screws R  (mm):33.0|Screws N (mm):7.9|Screws Tt (Nm):24.40"
2785329,5901,Product Name:Metric Model Linear Actuators|Shaft Diameter (mm):40|Lead (mm):10.00|Thrust Rating (N):889|A (mm):114.30|B (mm):118.90|C (mm):114.30|D (mm):57.20|E (mm):69.90|F (mm):118.90|G (mm):101.60|H Tapped Mounting Holes (mm):M6 x 1.0 x 12.7 DP
2785357,512-20,Product Name:Model 500 SAE A Mount Overhung Load Adaptors|Output Shaft - Keyway:1.250 - 5/16 x 5/32|Input Bore - Keyway:1.250 - 5/16 x 5/32
2785365,650-13S,Product Name:SAE B Mount Overhung Load Adaptors
2785373,6A22-AC,"Product Name:Single Clamp Aluminum Hubs|Continuous Rated Torque (Nm):30.5|Peak Rated Torque (Nm):61.0|Torsional Stiffness (in-lb/deg):2,680|Torsional Stiffness (Nm/Rad):17,352|Maximum Speed Clamp Style Hub (RPM):13,500|Misalignments Angular (deg):3|Misalignments Parallel (mm):0.15|Misalignments Axial (mm):0.91|Clamped Hub Unit Weight At Max Bore (kg):0.30|Clamped Hub Unit inertia At Max Bore (lb-in²):0.50|Clamped Hub Unit Weight At  1/2 Max Bore (kg):0.23|Clamped Hub Unit inertia At 1/2 Max Bore (lb-in²):0.31|Diameter A (mm):57.15|B (mm):25.40|C (mm):7.87|D (mm):14.00|F (mm):56.13|Length L (mm):58.67|Coupling Size for Drawing References:22|Material Map:aluminum"
2785377,6A26-AC,"Product Name:Single Clamp Aluminum Hubs|Continuous Rated Torque (Nm):53.7|Peak Rated Torque (Nm):107.3|Torsional Stiffness (in-lb/deg):3,100|Torsional Stiffness (Nm/Rad):20,100|Maximum Speed Clamp Style Hub (RPM):11,500|Misalignments Angular (deg):3|Misalignments Parallel (mm):0.20|Misalignments Axial (mm):1.09|Clamped Hub Unit Weight At Max Bore (kg):0.35|Clamped Hub Unit inertia At Max Bore (lb-in²):0.68|Clamped Hub Unit Weight At  1/2 Max Bore (kg):0.30|Clamped Hub Unit inertia At 1/2 Max Bore (lb-in²):0.45|Diameter A (mm):66.04|B (mm):26.92|C (mm):7.87|D (mm):14.00|F (mm):59.94|Length L (mm):61.72|Coupling Size for Drawing References:26|Material Map:aluminum"
2785389,6A37C-SS,"Product Name:Single Clamp Stainless Steel Hubs|Continuous Rated Torque (Nm):180.8|Peak Rated Torque (Nm):361.6|Torsional Stiffness (in-lb/deg):10,374|Torsional Stiffness (Nm/Rad):67,167|Maximum Speed Clamp Style Hub (RPM):6,700|Misalignments Angular (deg):3|Misalignments Parallel (mm):0.33|Misalignments Axial (mm):1.78|Clamped Hub Unit Weight At Max Bore (kg):2.74|Clamped Hub Unit inertia At Max Bore (lb-in²):9.62|Diameter A (mm):95.25|B (mm):36.58|C (mm):13.21|D (mm):19.05|F (mm):82.55|Length L (mm):86.36|Coupling Size for Drawing References:37|Material Map:stainless steel"
2785393,6A45-A1C,"Product Name:Single Clamp Aluminum A1C Hubs|Continuous Torque (Nm):282|Peak Torque (Nm):564|Torsional Stiffness (in-lb/deg):19,138|Torsional Stiffness (Nm/Rad):123,909|Maximum Speed (RPM):6,700|Weight at Max Bore (kg):3.00|Weight at Min Bore (kg):3.90|Inertia Max Bore (10⁻³kg-m²):7.16|Inertia Min Bore (10⁻³kg-m²):7.71|Maximum Misalignments Angular (deg):2.0|Maximum Misalignment Parallel (mm):0.38|Maximum Misalignment Axial (mm):2.30|D (Bolt):M16|D Torque (Nm):245.00|F (mm):46.00|G (mm):16.95|H (mm):43.50|Length L (mm):132.80|A (mm):123.00|B (mm):60.00|C (mm):12.75|Coupling Size for Drawing References:45|Material Map:a1c"
2785397,6A45QD,"Product Name:Single QD Bushing Hubs|Continuous Rated Torque (Nm):282.5|Peak Rated Torque (Nm):564.9|Torsional Stiffness (in-lb/deg):19,138|Torsional Stiffness (Nm/Rad):123,909|Maximum Speed (RPM):6,100|Misalignments Angular (deg):3|Misalignments Parallel (mm):0.38|Misalignments Axial (mm):2.29|QD Hubs Unit Weight W/ Bushing (kg):3.08|Diameter A (mm):114.30|B (mm):42.93|C (mm):14.73|Length L (mm):100.58|X (mm):23.11|LB (mm):59.44|T (mm):22.35|QD Bushing Type:SH"
2785417,6P18C,"Product Name:Double QD Bushing Hubs|Continuous Rated Torque (Nm):20.3|Peak Rated Torque (Nm):40.7|Maximum Speed Clamp Style Hub (RPM):12,000|Misalignments Angular (deg):3|Misalignments Parallel (mm):0.56|Misalignments Axial (mm):1.52|Clamped Hub Unit Weight At Max Bore (kg):0.42|Diameter A (mm):46.99|B (mm):20.57|C (mm):20.32|D (mm):11.99|F (mm):44.96|Length L (mm):61.47|Coupling Size for Drawing References:18|Material Map:steel"
2785421,6P22C,"Product Name:Double QD Bushing Hubs|Continuous Rated Torque (Nm):30.5|Peak Rated Torque (Nm):61.0|Maximum Speed Clamp Style Hub (RPM):11,000|Misalignments Angular (deg):3|Misalignments Parallel (mm):0.66|Misalignments Axial (mm):1.83|Clamped Hub Unit Weight At Max Bore (kg):0.81|Diameter A (mm):57.15|B (mm):25.40|C (mm):24.38|D (mm):14.00|F (mm):56.13|Length L (mm):75.18|Coupling Size for Drawing References:22|Material Map:steel"
2785429,6P30C,"Product Name:Double QD Bushing Hubs|Continuous Rated Torque (Nm):90.4|Peak Rated Torque (Nm):180.8|Maximum Speed Clamp Style Hub (RPM):8,000|Misalignments Angular (deg):3|Misalignments Parallel (mm):0.99|Misalignments Axial (mm):2.54|Clamped Hub Unit Weight At Max Bore (kg):1.82|Diameter A (mm):76.20|B (mm):31.75|C (mm):36.07|D (mm):18.01|F (mm):74.17|Length L (mm):99.57|Coupling Size for Drawing References:30|Material Map:steel"
2785433,6P37QD,"Product Name:Double QD Bushing Hubs|Continuous Rated Torque (Nm):180.8|Peak Rated Torque (Nm):361.6|Torsional Stiffness (in-lb/deg):5,051|Torsional Stiffness (Nm/Rad):32,700|Maximum Speed (RPM):7,400|Misalignments Angular (deg):3|Misalignments Parallel (mm):1.24|Misalignments Axial (mm):3.56|QD Hubs Unit Weight W/ Bushing (kg):1.81|Diameter A (mm):95.25|B (mm):36.58|C (mm):42.42|Length L (mm):115.57|X (mm):17.27|LB (mm):74.42|T (mm):16.00|QD Bushing Type:JA"
2785437,6P45C,"Product Name:Double QD Bushing Hubs|Continuous Rated Torque (Nm):282.5|Peak Rated Torque (Nm):564.9|Maximum Speed Clamp Style Hub (RPM):5,600|Misalignments Angular (deg):3|Misalignments Parallel (mm):1.32|Misalignments Axial (mm):4.57|Clamped Hub Unit Weight At Max Bore (kg):5.49|Diameter A (mm):114.30|B (mm):42.93|C (mm):46.99|D (mm):22.00|F (mm):108.97|Length L (mm):132.84|Coupling Size for Drawing References:45|Material Map:steel"
2785441,6P52C,"Product Name:Double QD Bushing Hubs|Continuous Rated Torque (Nm):402.2|Peak Rated Torque (Nm):804.5|Maximum Speed Clamp Style Hub (RPM):4,800|Misalignments Angular (deg):3|Misalignments Parallel (mm):1.57|Misalignments Axial (mm):5.59|Clamped Hub Unit Weight At Max Bore (kg):7.67|Diameter A (mm):133.35|B (mm):49.28|C (mm):53.59|D (mm):24.99|F (mm):124.97|Length L (mm):151.89|Coupling Size for Drawing References:52|Material Map:steel"
2785445,6P60C,"Product Name:Double QD Bushing Hubs|Continuous Rated Torque (Nm):717.5|Peak Rated Torque (Nm):1,434.9|Maximum Speed Clamp Style Hub (RPM):4,400|Misalignments Angular (deg):3|Misalignments Parallel (mm):1.75|Misalignments Axial (mm):6.60|Clamped Hub Unit Weight At Max Bore (kg):11.93|Diameter A (mm):152.40|B (mm):61.98|C (mm):61.21|D (mm):34.01|F (mm):145.03|Length L (mm):185.17|Coupling Size for Drawing References:60|Material Map:steel"
2785453,815-20,Product Name:Model 800 SAE C Mount Overhung Load Adaptors|Output Shaft - Keyway:1.500 - 3/8 x 3/16|Input Bore - Keyway:1.250 - 5/16 x 5/16
2785485,C023P,"Product Name:Single Disc Control Flex Couplings|Max. Peak Torque  (Nm):17.2|Max. Cont. Peak Torque (Nm):12.0|Torsional Stiffness (in-lb/deg):55|Torsional Stiffness (Nm/Rad):3,150|Torsional Stiffness (in-oz/minute):14.29|Maximum Speed (RPM):6,000|Maximum Shaft Misalignments Parallel (mm):1.04|Maximum Shaft Misalignments Angular (deg):1.500|Maximum Shaft Misalignments Axial (mm):0.79|Net weight  (kg):0.204|Inertia (Wk2) (lb-in²):0.291|CPL Diameter D2 (mm):56.01|Coupling Length L (mm):44.20|Hub Length L1 (mm):15.01|Max Bore (mm):30.18|Disc Inside Diameter D4 (mm):21.34|Disc Length L2 (mm):14.22|Coupling Size for Drawing References:23|Material Map:servo"
2785489,C100806,Product Name:Counter-Rotating Gearbox|Overhung Load Capacity (Shaft 1) (N):222|Overhung Load Capacity (Shaft 2&3) (N):147|Thrust Load Capacity (All Shaft) (N):356|Net weight  (kg):1.474|Ratio:1:1|Shaft Size (Dimension A) (mm):16.0|B (mm):38.1|C (mm):177.8|D (mm):157.2|E (mm):50.8|F (mm):82.6|G (mm):28.7|H (Diameter) (mm):7.1|I (mm):54.1|J (Diameter) (in):0.265|K (mm):17.5|L (mm):28.7
2785521,C216P,"Product Name:Double Disc Control Flex Couplings|Max. Peak Torque  (Nm):9.2|Max. Cont. Peak Torque (Nm):6.4|Torsional Stiffness (in-lb/deg):31|Torsional Stiffness (Nm/Rad):1,790|Torsional Stiffness (in-oz/minute):8.33|Maximum Speed (RPM):7,000|Maximum Shaft Misalignments Parallel (mm):0.48|Maximum Shaft Misalignments Angular (deg):1.000|Maximum Shaft Misalignments Axial (mm):0.36|Net weight  (kg):0.066|Inertia (Wk2) (lb-in²):0.039|CPL Diameter D2 (mm):37.01|Coupling Length L (mm):37.59|Hub Length L1 (mm):10.01|Max Bore (mm):19.05|Disc Inside Diameter D4 (mm):14.22|Disc Length L2 (mm):17.53|Coupling Size for Drawing References:216|Material Map:servo"
2785537,C805806,"Product Name:Three-Way Right Angle Gearbox |Overhung Load Capacity (Shaft 1) (N):445|Overhung Load Capacity (Shaft 2&3) (N):712|Thrust Load Capacity (All Shaft) (N):1,423|Net weight  (kg):8.165|Ratio:2:1|Shaft Size (Dimension A) (mm):25.4|B (mm):69.9|C (mm):304.8|D (mm):279.4|E (mm):82.6|F (mm):152.4|G (mm):44.4|G1 (mm):69.9|H (Diameter) (mm):10.4|I (mm):101.6|J (Diameter) (in):3/8-16|K (mm):38.1|L (mm):38.1"
2785557,ETP-1-1/4,"Product Name:ETP Classic Keyless Shaft Bushings|Transmittable T  (Nm):409|Transmittable FA  (Nm):7,955|Transmittable FR (Nm):4,968|Polar Moment of Inertia (*10⁻³) (lb-in²):4.27|Weight (kg):0.36|Hub Bore Tolerance Upper Limit  (mm):43.03|Hub Bore Tolerance Lower Limit (mm):43.00|Hub Bore Tolerance Grade:H7|Shaft Tolerance Upper Limit  (mm):31.78|Shaft Tolerance Lower Limit  (mm):31.70|Shaft Tolerance Grade:k6-h8|Dimension (d)  (mm):31.8|Dimension (D) (mm):42.9|Dimension (D1) (mm):59.9|Dimension (D2) (mm):50.5|Dimension (L) (mm):34.0|Dimension (L1) (mm):50.0|Dimension (L2) (mm):55.1|Screws No.:4|Screws Dim:M6|Screws Tt (Nm):13.02"
2785561,ETP-1-3/16,"Product Name:ETP Classic Keyless Shaft Bushings|Transmittable T  (Nm):340|Transmittable FA  (Nm):6,858|Transmittable FR (Nm):4,481|Polar Moment of Inertia (*10⁻³) (lb-in²):3.16|Weight (kg):0.29|Hub Bore Tolerance Upper Limit  (mm):41.02|Hub Bore Tolerance Lower Limit (mm):41.00|Hub Bore Tolerance Grade:H7|Shaft Tolerance Upper Limit  (mm):30.18|Shaft Tolerance Lower Limit  (mm):30.12|Shaft Tolerance Grade:k6-h8|Dimension (d)  (mm):30.2|Dimension (D) (mm):40.9|Dimension (D1) (mm):56.9|Dimension (D2) (mm):47.5|Dimension (L) (mm):32.0|Dimension (L1) (mm):47.0|Dimension (L2) (mm):52.1|Screws No.:4|Screws Dim:M5|Screws Tt (Nm):8.00"
2785602,ETP-65,"Product Name:ETP Classic Keyless Shaft Bushings|Transmittable T  (Nm):3,499|Transmittable FA  (Nm):32,917|Transmittable FR (Nm):13,137|Polar Moment of Inertia (*10⁻³) (lb-in²):65.97|Weight (kg):1.72|Hub Bore Tolerance Upper Limit  (mm):84.02|Hub Bore Tolerance Lower Limit (mm):84.00|Hub Bore Tolerance Grade:H7|Shaft Tolerance Upper Limit  (mm):65.02|Shaft Tolerance Lower Limit  (mm):64.95|Shaft Tolerance Grade:k6-h8|Dimension (d)  (mm):65.0|Dimension (D) (mm):84.1|Dimension (D1) (mm):102.1|Dimension (D2) (mm):90.9|Dimension (L) (mm):68.1|Dimension (L1) (mm):96.0|Dimension (L2) (mm):102.1|Screws No.:8|Screws Dim:M6|Screws Tt (Nm):13.02"
2785614,ETP-E1-1/2,"Product Name:ETP Express Keyless Shaft Bushings|Transmittable T  (Nm):889|Transmittable FA  (Nm):11,581|Transmittable FR (Nm):853|Polar Moment of Inertia (*10⁻³) (lb-in²):18.04|Weight (kg):0.84|Bore Tolerance Upper Limit  (mm):46.00|Bore Tolerance Lower Limit (mm):46.02|Bore Tolerance Grade:H7|Shaft Tolerance Upper Limit  (mm):38.10|Shaft Tolerance Lower Limit  (mm):38.05|Shaft Tolerance Grade:h8|Dimension (d)  (mm):38.1|Dimension (D) (mm):46.0|Dimension (D1) (mm):84.6|Dimension (D2) (mm):89.4|Dimension (L) (mm):52.1|Dimension (L1) (mm):71.9|Screws Dim:M16|Screws R  (mm):31.0|Screws N (mm):7.9|Screws Tt (Nm):21.00"
2785650,ETP-ER1-1/2,"Product Name:ETP Express Stainless Steel Keyless Shaft Bushings|Transmittable T  (Nm):889|Transmittable FA  (Nm):11,581|Transmittable FR (Nm):853|Polar Moment of Inertia (*10⁻³) (lb-in²):18.04|Weight (kg):0.84|Bore Tolerance Upper Limit  (mm):46.02|Bore Tolerance Lower Limit (mm):46.00|Bore Tolerance Grade:H7|Shaft Tolerance Upper Limit  (mm):38.10|Shaft Tolerance Lower Limit  (mm):38.05|Shaft Tolerance Grade:h8|Dimension (d)  (mm):38.1|Dimension (D) (mm):46.0|Dimension (D1) (mm):84.6|Dimension (D2) (mm):89.4|Dimension (L) (mm):52.1|Dimension (L1) (mm):71.9|Dimension (r) (mm):36.6|Dimension (V) (deg):58.00|Screws Dim:M16|Screws R  (mm):31.0|Screws N (mm):7.9|Screws Tt (Nm):21.00"
2785686,ETP-P40,"Product Name:ETP Power Keyless Shaft Bushings|Transmittable T  (Nm):1,200|Transmittable FA  (Nm):14,326|Transmittable FR (Nm):3,658|Polar Moment of Inertia (*10⁻³) (lb-in²):23.73|Weight (kg):1.00|Bore Tolerance Upper Limit  (mm):40.03|Bore Tolerance Lower Limit (mm):40.00|Bore Tolerance Grade:H7|Shaft Tolerance Upper Limit  (mm):53.01|Shaft Tolerance Lower Limit  (mm):52.96|Shaft Tolerance Grade:h8|Dimension (d)  (mm):39.9|Dimension (D) (mm):53.1|Dimension (D1) (mm):90.9|Dimension (D2) (mm):96.0|Dimension (L) (mm):47.0|Dimension (L1) (mm):67.1|Screws Dim:M16|Screws R  (mm):34.3|Screws N (mm):7.9|Screws Tt (Nm):1.33|Bores 2xH suitable for MC6S screws (D3)  (mm):71|Bores 2xH suitable for MC6S screws Screw Dim:M8"
2785690,ETP-R15,"Product Name:ETP Classic Stainless Steel Keyless Shaft Bushings|Transmittable T  (Nm):45|Transmittable FA  (Nm):1,829|Transmittable FR (Nm):762|Polar Moment of Inertia (*10⁻³) (lb-in²):0.45|Weight (kg):0.10|Hub Bore Tolerance Upper Limit  (mm):23.01|Hub Bore Tolerance Lower Limit (mm):23.01|Hub Bore Tolerance Grade:H7|Shaft Tolerance Upper Limit  (mm):15.01|Shaft Tolerance Lower Limit  (mm):14.99|Shaft Tolerance Grade:h7|Dimension (d)  (mm):15.0|Dimension (D) (mm):23.1|Dimension (D1) (mm):38.1|Dimension (D2) (mm):28.4|Dimension (L) (mm):17.0|Dimension (L1) (mm):30.0|Dimension (L2) (mm):34.0|Screws No.:4|Screws Dim:M5|Screws Tt (Nm):4.47"
2785718,ETP-T35,"Product Name:ETP Techno Keyless Shaft Bushings|Transmittable T  (Nm):740|Transmittable FA  (Nm):10,363|Transmittable FR (Nm):1,524|Polar Moment of Inertia (*10⁻³) (lb-in²):17.8|Weight (kg):0.84|Bore Tolerance Upper Limit  (mm):44.02|Bore Tolerance Lower Limit (mm):43.99|Bore Tolerance Grade:H7|Shaft Tolerance Upper Limit  (mm):35.00|Shaft Tolerance Lower Limit  (mm):34.95|Shaft Tolerance Grade:h8|Dimension (d)  (mm):35.1|Dimension (D) (mm):43.9|Dimension (D1) (mm):84.1|Dimension (D2) (mm):87.1|Dimension (L) (mm):45.0|Dimension (L1) (mm):65.0|Screws Dim:M16|Screws R  (mm):29.5|Screws N (mm):7.9|Screws Tt (Nm):24.40"
2785722,ETP-T60,"Product Name:ETP Techno Keyless Shaft Bushings|Transmittable T  (Nm):4,400|Transmittable FA  (Nm):36,269|Transmittable FR (Nm):3,658|Polar Moment of Inertia (*10⁻³) (lb-in²):118.65|Weight (kg):2.51|Bore Tolerance Upper Limit  (mm):75.03|Bore Tolerance Lower Limit (mm):75.01|Bore Tolerance Grade:H7|Shaft Tolerance Upper Limit  (mm):59.99|Shaft Tolerance Lower Limit  (mm):59.94|Shaft Tolerance Grade:h8|Dimension (d)  (mm):59.9|Dimension (D) (mm):74.9|Dimension (D1) (mm):125.0|Dimension (D2) (mm):132.1|Dimension (L) (mm):70.1|Dimension (L1) (mm):95.0|Screws Dim:M20|Screws R  (mm):46.7|Screws N (mm):9.9|Screws Tt (Nm):40.67"
2785766,L119A,"Product Name:Schmidt Offset Shaft Couplings|Maximum Torque Capacity (Nm):45.2|Horsepower Capacity:0.500|Practical Speed Limit (RPM):3,000|Lowest Speed Limit for Maximum Torque (RPM):80|Disc Diameter D (mm):48.26|Coupling Length B (mm):74.35|Shaft Bore Diameter Z (in):0.500|0.625|0.750|0.875|Disc Width K (mm):19.05|Shaft Separation H (mm):36.25|Shaft Displacement S (mm):25.40|Minimum Operational Shaft Displacement (S min) (mm):6.35|Maximum Operational Shaft Displacement (S max) (mm):22.86|Maximum Linear Operational Shaft Displacement (S ml) (mm):43.89|Coupling Weight (kg):0.635|Inertia (Wk2) (lb-in²):0.555"
2785844,PSL-K-5/8-C,"Product Name:Posi-Lok Keyless Shaft Bushings|Transmittable T  (Nm):95|Transmittable FA  (Nm):3,871|Shaft Side Force  (bar):2,699.8|Hub Side Force  (bar):1,799.9|Polar Moment of Inertia (*10⁻³) (lb-in²):0.641|Weight (kg):0.13|Hub Bore Tolerance Upper Limit  (mm):24.03|Hub Bore Tolerance Lower Limit (mm):24.00|Hub Bore Tolerance Grade:H7|Shaft Tolerance Upper Limit  (mm):15.88|Shaft Tolerance Lower Limit  (mm):15.85|Shaft Tolerance Grade:h8|Dimension (d)  (mm):16.0|Dimension (D) (mm):23.9|Dimension (D1) (mm):39.9|Dimension (D2) (mm):37.1|Dimension (P) (mm):30.0|Dimension (L) (mm):14.0|Dimension (L1) (mm):29.0|Dimension (L2) (mm):34.0|Dimension (L3) (mm):6.1|Dimension (L4) (mm):7.1|Screws No.:4|Screws Dim (M1):M5 x 12|Screws Dim (M2):2-M5|Screws Tt (Nm):8.022"
2785868,SC080R,"Product Name:ServoClass Double Flex Couplings|Operating Torque (Nm):100.0|Torsional Stiffness (in-lb/deg):10,813|Torsional Stiffness (Nm/Rad):70,000|Axial Stiffness (N/mm):64.1|Maximum Speed (RPM):10,000|Misalignments Angular (deg):1|Misalignments Parallel (mm):0.51|Misalignments Axial (mm):1.02|Moment of Inertia (lb-in²):3.54000|Weight (g):1,048.93|Outside Diameter D (mm):81.99|Overall Length L (mm):97.99|Hub Length LB (mm):30.00|Distance Between Shaft Ends (DBSE) (mm):38.00|Inside Diameter of the Flex Disc K (mm):38.00|Clamp Screw A2 (mm):27.99|Clamp Screw to End of Hub C  (mm):8.99|Clamp Screw Size M:M8|Tightening Torque (Nm):30.054|Coupling Size for Drawing References:80|Material Map:servo|Style:C"
2785872,SD010R,"Product Name:ServoClass Single Flex Couplings|Operating Torque (Nm):1.0|Torsional Stiffness (in-lb/deg):216|Torsional Stiffness (Nm/Rad):1,400|Axial Stiffness (N/mm):139.9|Maximum Speed (RPM):10,000|Misalignments Angular (deg):1|Misalignments Parallel (mm):0.03|Misalignments Axial (mm):0.10|Moment of Inertia (lb-in²):0.00190|Weight (g):11.06|Outside Diameter D (mm):19.00|Overall Length L (mm):19.35|Hub Length LB (mm):9.14|Distance Between Shaft Ends (DBSE) (mm):1.04|Inside Diameter of the Flex Disc K (mm):8.51|Clamp Screw A2 (mm):5.79|Clamp Screw to End of Hub C  (mm):3.15|Clamp Screw Size M:M2.5|Tightening Torque (Nm):1.017|Coupling Size for Drawing References:10|Material Map:servo|Style:C"
2785723,ETP-T70,"Product Name:ETP Techno Keyless Shaft Bushings|Transmittable T  (Nm):7,000|Transmittable FA  (Nm):48,156|Transmittable FR (Nm):3,962|Polar Moment of Inertia (*10⁻³) (lb-in²):211.2|Weight (kg):3.65|Bore Tolerance Upper Limit  (mm):90.02|Bore Tolerance Lower Limit (mm):89.99|Bore Tolerance Grade:H7|Shaft Tolerance Upper Limit  (mm):70.00|Shaft Tolerance Lower Limit  (mm):69.95|Shaft Tolerance Grade:h8|Dimension (d)  (mm):70.1|Dimension (D) (mm):89.9|Dimension (D1) (mm):140.0|Dimension (D2) (mm):149.1|Dimension (L) (mm):85.1|Dimension (L1) (mm):110.0|Screws Dim:M20|Screws R  (mm):53.1|Screws N (mm):9.9|Screws Tt (Nm):40.67"
