main_image,description,brand,ids,additional_description,attributes,catalog_number
product_images/38/410/BG_54113_Worm_Gear_1.jpg,BOSTON 54111 GP1027 PLASTIC WORM GEAR,Boston Gear,38410,"<p>When used with Boston Gear worms, Boston Gear worm gears provide effective power transmission in applications requiring high-ratio speed reduction in a limited space using right angle (90°), non-intersecting shafts. They are also the smoothest, quietest form of gearing when properly applied.  Boston Gear offers worm gears manufactured from a variety of materials, such as acetal, minlon, bronze, and cast iron to suit your application requirements.  Note: Because the efficiency of a worm gear drive depends on the lead angle and number of starts on the worm, the ratio should be kept low. To run properly, worms and worm gears operating together must have the same diametrical pitch and threads.</p><br><table><tr><th>Mating Worm (Hard)</th><th>32 DP, Single Thread</th></tr><tr><th>Ratio</th><th>30:1</th></tr><tr><th>Product Family</th><th>Worm Gears</th></tr><tr><th>Diametrical Pitch</th><th>32</th></tr><tr><th>O/P Rating</th><th>Not Rated</th></tr><tr><th>Product Description</th><th>Worm Gear, 32 DP, 14.5 PA, 30 Teeth, RH, Acetal</th></tr><tr><th>Altra Master No.</th><th>30235657</th></tr><tr><th>Material</th><th>Acetal</th></tr><tr><th>Bore Size</th><th>0.187</th></tr><tr><th>UPC</th><th>781711541111</th></tr><tr><th>Hand</th><th>Right Hand</th></tr><tr><th>Weight</th><th>0.011</th></tr><tr><th>Center Distance</th><th>0.875</th></tr><tr><th>Family Id</th><th>30,065</th></tr><tr><th>Hub Diameter</th><th>0.630</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr></table>","Altra Master No.:30235657|UPC:781711541111|Ratio:30:1|Diametrical Pitch:32|Center Distance:0.875|Material:Acetal|Mating Worm (Hard):32 DP, Single Thread|Hub Diameter:0.630|Bore Size:0.187|Product Family:Worm Gears|O/P Rating:Not Rated|Product Description:Worm Gear, 32 DP, 14.5 PA, 30 Teeth, RH, Acetal|Weight:0.011",GP1027
product_images/38/414/BG_54113_Worm_Gear_1.jpg,BOSTON 54115 GP1035 PLASTIC WORM GEAR,Boston Gear,38414,"<p>When used with Boston Gear worms, Boston Gear worm gears provide effective power transmission in applications requiring high-ratio speed reduction in a limited space using right angle (90°), non-intersecting shafts. They are also the smoothest, quietest form of gearing when properly applied.  Boston Gear offers worm gears manufactured from a variety of materials, such as acetal, minlon, bronze, and cast iron to suit your application requirements.  Note: Because the efficiency of a worm gear drive depends on the lead angle and number of starts on the worm, the ratio should be kept low. To run properly, worms and worm gears operating together must have the same diametrical pitch and threads.</p><br><table><tr><th>Mating Worm (Hard)</th><th>24 DP, Single Thread</th></tr><tr><th>Ratio</th><th>30:1</th></tr><tr><th>Product Family</th><th>Worm Gears</th></tr><tr><th>Diametrical Pitch</th><th>24</th></tr><tr><th>O/P Rating</th><th>Not Rated</th></tr><tr><th>Product Description</th><th>Worm Gear, 24 DP, 14.5 PA, 30 Teeth, RH, Minlon</th></tr><tr><th>Altra Master No.</th><th>30235661</th></tr><tr><th>Material</th><th>Minlon</th></tr><tr><th>Bore Size</th><th>0.187</th></tr><tr><th>UPC</th><th>781711541159</th></tr><tr><th>Hand</th><th>Right Hand</th></tr><tr><th>Weight</th><th>0.011</th></tr><tr><th>Center Distance</th><th>0.875</th></tr><tr><th>Family Id</th><th>30,065</th></tr><tr><th>Hub Diameter</th><th>0.630</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr></table>","Altra Master No.:30235661|UPC:781711541159|Ratio:30:1|Diametrical Pitch:24|Center Distance:0.875|Material:Minlon|Mating Worm (Hard):24 DP, Single Thread|Hub Diameter:0.630|Bore Size:0.187|Product Family:Worm Gears|O/P Rating:Not Rated|Product Description:Worm Gear, 24 DP, 14.5 PA, 30 Teeth, RH, Minlon|Weight:0.011",GP1035
product_images/38/777/BG_FCBB15.jpg,BOSTON 08066 XFCBB15 BRONZE INSERTS,Boston Gear,38777,"<p>Boston Gear FC 3-jaw couplings are available with a choice of three coupling insert materials.  1) Oil impregnated BOST-BRONZ  - high torque loads, lower speeds;   2) Oil-resistant synthetic rubber –quiet operation;  3) Polyurethane – moderate to heavy shock loads;  And don’t forget Boston Gear Guaranteed Same Day Shipment program – revolutionary premium free guaranteed same day shipment for in-stock items.</p><br><table><tr><th>Product Family</th><th>FC Series Coupling Insert</th></tr><tr><th>Weight</th><th>0.101</th></tr><tr><th>Product Description</th><th>Coupling Insert, FC Series, Bost-Bronz</th></tr><tr><th>Altra Master No.</th><th>30214543</th></tr><tr><th>Material</th><th>Bost-Bronz</th></tr><tr><th>UPC</th><th>781711080665</th></tr><tr><th>Family Id</th><th>30,019</th></tr><tr><th>Use With Coupling</th><th>FC15</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr></table>","Altra Master No.:30214543|UPC:781711080665|Material:Bost-Bronz|Use With Coupling:FC15|Product Family:FC Series Coupling Insert|Product Description:Coupling Insert, FC Series, Bost-Bronz|Weight:0.101",XFCBB15
product_images/38/781/BG_FCBB15.jpg,BOSTON 08074 XFCBB38 BRONZE INSERTS,Boston Gear,38781,"<p>Boston Gear FC 3-jaw couplings are available with a choice of three coupling insert materials.  1) Oil impregnated BOST-BRONZ  - high torque loads, lower speeds;   2) Oil-resistant synthetic rubber –quiet operation;  3) Polyurethane – moderate to heavy shock loads;  And don’t forget Boston Gear Guaranteed Same Day Shipment program – revolutionary premium free guaranteed same day shipment for in-stock items.</p><br><table><tr><th>Product Family</th><th>FC Series Coupling Insert</th></tr><tr><th>Weight</th><th>1.001</th></tr><tr><th>Product Description</th><th>Coupling Insert, FC Series, Bost-Bronz</th></tr><tr><th>Altra Master No.</th><th>30214547</th></tr><tr><th>Material</th><th>Bost-Bronz</th></tr><tr><th>UPC</th><th>781711080740</th></tr><tr><th>Family Id</th><th>30,019</th></tr><tr><th>Use With Coupling</th><th>FC38</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr></table>","Altra Master No.:30214547|UPC:781711080740|Material:Bost-Bronz|Use With Coupling:FC38|Product Family:FC Series Coupling Insert|Product Description:Coupling Insert, FC Series, Bost-Bronz|Weight:1.001",XFCBB38
product_images/38/785/BG200808020Rubber20Insert.jpg,BOSTON 08082 XFCR20 RUBBER INSERTS,Boston Gear,38785,"<p>Boston Gear FC 3-jaw couplings are available with a choice of three coupling insert materials.  1) Oil impregnated BOST-BRONZ  - high torque loads, lower speeds;   2) Oil-resistant synthetic rubber –quiet operation;  3) Polyurethane – moderate to heavy shock loads;  And don’t forget Boston Gear Guaranteed Same Day Shipment program – revolutionary premium free guaranteed same day shipment for in-stock items.</p><br><table><tr><th>Product Family</th><th>FC Series Coupling Insert</th></tr><tr><th>Weight</th><th>0.041</th></tr><tr><th>Product Description</th><th>Coupling Insert, FC Series, Rubber</th></tr><tr><th>Altra Master No.</th><th>30214551</th></tr><tr><th>Material</th><th>Rubber</th></tr><tr><th>UPC</th><th>781711080825</th></tr><tr><th>Family Id</th><th>30,019</th></tr><tr><th>Use With Coupling</th><th>FC20</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr></table>","Altra Master No.:30214551|UPC:781711080825|Material:Rubber|Use With Coupling:FC20|Product Family:FC Series Coupling Insert|Product Description:Coupling Insert, FC Series, Rubber|Weight:0.041",XFCR20
product_images/38/789/BG200808020Rubber20Insert.jpg,BOSTON 08090 XFCR45 RUBBER INSERTS,Boston Gear,38789,"<p>Boston Gear FC 3-jaw couplings are available with a choice of three coupling insert materials.  1) Oil impregnated BOST-BRONZ  - high torque loads, lower speeds;   2) Oil-resistant synthetic rubber –quiet operation;  3) Polyurethane – moderate to heavy shock loads;  And don’t forget Boston Gear Guaranteed Same Day Shipment program – revolutionary premium free guaranteed same day shipment for in-stock items.</p><br><table><tr><th>Product Family</th><th>FC Series Coupling Insert</th></tr><tr><th>Weight</th><th>0.331</th></tr><tr><th>Product Description</th><th>Coupling Insert, FC Series, Rubber</th></tr><tr><th>Altra Master No.</th><th>30214555</th></tr><tr><th>Material</th><th>Rubber</th></tr><tr><th>UPC</th><th>781711080900</th></tr><tr><th>Family Id</th><th>30,019</th></tr><tr><th>Use With Coupling</th><th>FC45</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr></table>","Altra Master No.:30214555|UPC:781711080900|Material:Rubber|Use With Coupling:FC45|Product Family:FC Series Coupling Insert|Product Description:Coupling Insert, FC Series, Rubber|Weight:0.331",XFCR45
product_images/38/865/BG_47644_Corded_Bar_2.jpg,BOSTON 33024 MCB824 B-N-B CORED BARS,Boston Gear,38865,"<p>Bear-N-Bronz is Boston Gear general purpose, cast, solid bronze bearing material. It is a high grade, leaded tin bronze, having good hardness, strength, wear-resistance and exceptional anti-friction qualities. It is particularly suited for moderate to heavy loads at normal to relatively high speeds.  All parts are rigidly inspected to assure freedom from porosity and conformance to dimensional tolerances.  In addition, our standard product offering, the Bear-N-Bronz material can be provided in different sizes, bar lengths (up to 105""), and with oil grooves.</p><br><table><tr><th>Product Family</th><th>Bear-N-Bronz</th></tr><tr><th>Weight</th><th>7</th></tr><tr><th>Product Description</th><th>Bearing, Bar, Cored, 660 Cast Bronze</th></tr><tr><th>Altra Master No.</th><th>30225672</th></tr><tr><th>Inside Diameter</th><th>0.500000</th></tr><tr><th>UPC</th><th>781711330241</th></tr><tr><th>Max PV Value</th><th>75,000</th></tr><tr><th>Family Id</th><th>30,071</th></tr><tr><th>Length</th><th>13.000000</th></tr><tr><th>Outside Diameter</th><th>1.5000</th></tr><tr><th>Max P Value</th><th>3,000</th></tr><tr><th>Max V Value (fpm)</th><th>750</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr></table>","Altra Master No.:30225672|UPC:781711330241|Inside Diameter:0.500000|Outside Diameter:1.5000|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:7|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm.",MCB824
product_images/38/869/BG_47644_Corded_Bar_2.jpg,BOSTON 33032 MCB1020 B-N-B CORED BARS,Boston Gear,38869,"<p>Bear-N-Bronz is Boston Gear general purpose, cast, solid bronze bearing material. It is a high grade, leaded tin bronze, having good hardness, strength, wear-resistance and exceptional anti-friction qualities. It is particularly suited for moderate to heavy loads at normal to relatively high speeds.  All parts are rigidly inspected to assure freedom from porosity and conformance to dimensional tolerances.  In addition, our standard product offering, the Bear-N-Bronz material can be provided in different sizes, bar lengths (up to 105""), and with oil grooves.</p><br><table><tr><th>Product Family</th><th>Bear-N-Bronz</th></tr><tr><th>Weight</th><th>4</th></tr><tr><th>Product Description</th><th>Bearing, Bar, Cored, 660 Cast Bronze</th></tr><tr><th>Altra Master No.</th><th>30225676</th></tr><tr><th>Inside Diameter</th><th>0.625000</th></tr><tr><th>UPC</th><th>781711330326</th></tr><tr><th>Max PV Value</th><th>75,000</th></tr><tr><th>Family Id</th><th>30,071</th></tr><tr><th>Length</th><th>13.000000</th></tr><tr><th>Outside Diameter</th><th>1.2500</th></tr><tr><th>Max P Value</th><th>3,000</th></tr><tr><th>Max V Value (fpm)</th><th>750</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr></table>","Altra Master No.:30225676|UPC:781711330326|Inside Diameter:0.625000|Outside Diameter:1.2500|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:4|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm.",MCB1020
product_images/38/873/BG_47644_Corded_Bar_2.jpg,BOSTON 33046 MCB1220 B-N-B CORED BARS,Boston Gear,38873,"<p>Bear-N-Bronz is Boston Gear general purpose, cast, solid bronze bearing material. It is a high grade, leaded tin bronze, having good hardness, strength, wear-resistance and exceptional anti-friction qualities. It is particularly suited for moderate to heavy loads at normal to relatively high speeds.  All parts are rigidly inspected to assure freedom from porosity and conformance to dimensional tolerances.  In addition, our standard product offering, the Bear-N-Bronz material can be provided in different sizes, bar lengths (up to 105""), and with oil grooves.</p><br><table><tr><th>Product Family</th><th>Bear-N-Bronz</th></tr><tr><th>Weight</th><th>3-1/2</th></tr><tr><th>Product Description</th><th>Bearing, Bar, Cored, 660 Cast Bronze</th></tr><tr><th>Altra Master No.</th><th>30225683</th></tr><tr><th>Inside Diameter</th><th>0.750000</th></tr><tr><th>UPC</th><th>781711330463</th></tr><tr><th>Max PV Value</th><th>75,000</th></tr><tr><th>Family Id</th><th>30,071</th></tr><tr><th>Length</th><th>13.000000</th></tr><tr><th>Outside Diameter</th><th>1.2500</th></tr><tr><th>Max P Value</th><th>3,000</th></tr><tr><th>Max V Value (fpm)</th><th>750</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr></table>","Altra Master No.:30225683|UPC:781711330463|Inside Diameter:0.750000|Outside Diameter:1.2500|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:3-1/2|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm.",MCB1220
product_images/38/885/BG_47644_Corded_Bar_2.jpg,BOSTON 33078 MCB1432 B-N-B CORED BARS,Boston Gear,38885,"<p>Bear-N-Bronz is Boston Gear general purpose, cast, solid bronze bearing material. It is a high grade, leaded tin bronze, having good hardness, strength, wear-resistance and exceptional anti-friction qualities. It is particularly suited for moderate to heavy loads at normal to relatively high speeds.  All parts are rigidly inspected to assure freedom from porosity and conformance to dimensional tolerances.  In addition, our standard product offering, the Bear-N-Bronz material can be provided in different sizes, bar lengths (up to 105""), and with oil grooves.</p><br><table><tr><th>Product Family</th><th>Bear-N-Bronz</th></tr><tr><th>Weight</th><th>11</th></tr><tr><th>Product Description</th><th>Bearing, Bar, Cored, 660 Cast Bronze</th></tr><tr><th>Altra Master No.</th><th>30225697</th></tr><tr><th>Inside Diameter</th><th>0.875000</th></tr><tr><th>UPC</th><th>781711330784</th></tr><tr><th>Max PV Value</th><th>75,000</th></tr><tr><th>Family Id</th><th>30,071</th></tr><tr><th>Length</th><th>13.000000</th></tr><tr><th>Outside Diameter</th><th>2.0000</th></tr><tr><th>Max P Value</th><th>3,000</th></tr><tr><th>Max V Value (fpm)</th><th>750</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr></table>","Altra Master No.:30225697|UPC:781711330784|Inside Diameter:0.875000|Outside Diameter:2.0000|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:11|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm.",MCB1432
product_images/38/881/BG_47644_Corded_Bar_2.jpg,BOSTON 33068 MCB1422 B-N-B CORED BARS,Boston Gear,38881,"<p>Bear-N-Bronz is Boston Gear general purpose, cast, solid bronze bearing material. It is a high grade, leaded tin bronze, having good hardness, strength, wear-resistance and exceptional anti-friction qualities. It is particularly suited for moderate to heavy loads at normal to relatively high speeds.  All parts are rigidly inspected to assure freedom from porosity and conformance to dimensional tolerances.  In addition, our standard product offering, the Bear-N-Bronz material can be provided in different sizes, bar lengths (up to 105""), and with oil grooves.</p><br><table><tr><th>Product Family</th><th>Bear-N-Bronz</th></tr><tr><th>Weight</th><th>4</th></tr><tr><th>Product Description</th><th>Bearing, Bar, Cored, 660 Cast Bronze</th></tr><tr><th>Altra Master No.</th><th>30225692</th></tr><tr><th>Inside Diameter</th><th>0.875000</th></tr><tr><th>UPC</th><th>781711330685</th></tr><tr><th>Max PV Value</th><th>75,000</th></tr><tr><th>Family Id</th><th>30,071</th></tr><tr><th>Length</th><th>13.000000</th></tr><tr><th>Outside Diameter</th><th>1.3750</th></tr><tr><th>Max P Value</th><th>3,000</th></tr><tr><th>Max V Value (fpm)</th><th>750</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr></table>","Altra Master No.:30225692|UPC:781711330685|Inside Diameter:0.875000|Outside Diameter:1.3750|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:4|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm.",MCB1422
product_images/38/901/BG_47644_Corded_Bar_2.jpg,BOSTON 33126 MCB1840 B-N-B CORED BARS,Boston Gear,38901,"<p>Bear-N-Bronz is Boston Gear general purpose, cast, solid bronze bearing material. It is a high grade, leaded tin bronze, having good hardness, strength, wear-resistance and exceptional anti-friction qualities. It is particularly suited for moderate to heavy loads at normal to relatively high speeds.  All parts are rigidly inspected to assure freedom from porosity and conformance to dimensional tolerances.  In addition, our standard product offering, the Bear-N-Bronz material can be provided in different sizes, bar lengths (up to 105""), and with oil grooves.</p><br><table><tr><th>Product Family</th><th>Bear-N-Bronz</th></tr><tr><th>Weight</th><th>16-1/2</th></tr><tr><th>Product Description</th><th>Bearing, Bar, Cored, 660 Cast Bronze</th></tr><tr><th>Altra Master No.</th><th>30225720</th></tr><tr><th>Inside Diameter</th><th>1.125000</th></tr><tr><th>UPC</th><th>781711331262</th></tr><tr><th>Max PV Value</th><th>75,000</th></tr><tr><th>Family Id</th><th>30,071</th></tr><tr><th>Length</th><th>13.000000</th></tr><tr><th>Outside Diameter</th><th>2.5000</th></tr><tr><th>Max P Value</th><th>3,000</th></tr><tr><th>Max V Value (fpm)</th><th>750</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr></table>","Altra Master No.:30225720|UPC:781711331262|Inside Diameter:1.125000|Outside Diameter:2.5000|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:16-1/2|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm.",MCB1840
product_images/38/897/BG_47644_Corded_Bar_2.jpg,BOSTON 33110 MCB1664 B-N-B CORED BARS,Boston Gear,38897,"<p>Bear-N-Bronz is Boston Gear general purpose, cast, solid bronze bearing material. It is a high grade, leaded tin bronze, having good hardness, strength, wear-resistance and exceptional anti-friction qualities. It is particularly suited for moderate to heavy loads at normal to relatively high speeds.  All parts are rigidly inspected to assure freedom from porosity and conformance to dimensional tolerances.  In addition, our standard product offering, the Bear-N-Bronz material can be provided in different sizes, bar lengths (up to 105""), and with oil grooves.</p><br><table><tr><th>Product Family</th><th>Bear-N-Bronz</th></tr><tr><th>Weight</th><th>50</th></tr><tr><th>Product Description</th><th>Bearing, Bar, Cored, 660 Cast Bronze</th></tr><tr><th>Altra Master No.</th><th>30225712</th></tr><tr><th>Inside Diameter</th><th>1.000000</th></tr><tr><th>UPC</th><th>781711331101</th></tr><tr><th>Max PV Value</th><th>75,000</th></tr><tr><th>Family Id</th><th>30,071</th></tr><tr><th>Length</th><th>13.000000</th></tr><tr><th>Outside Diameter</th><th>4.0000</th></tr><tr><th>Max P Value</th><th>3,000</th></tr><tr><th>Max V Value (fpm)</th><th>750</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr></table>","Altra Master No.:30225712|UPC:781711331101|Inside Diameter:1.000000|Outside Diameter:4.0000|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:50|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm.",MCB1664
product_images/38/905/BG_47644_Corded_Bar_2.jpg,BOSTON 33134 MCB2030 B-N-B CORED BARS,Boston Gear,38905,"<p>Bear-N-Bronz is Boston Gear general purpose, cast, solid bronze bearing material. It is a high grade, leaded tin bronze, having good hardness, strength, wear-resistance and exceptional anti-friction qualities. It is particularly suited for moderate to heavy loads at normal to relatively high speeds.  All parts are rigidly inspected to assure freedom from porosity and conformance to dimensional tolerances.  In addition, our standard product offering, the Bear-N-Bronz material can be provided in different sizes, bar lengths (up to 105""), and with oil grooves.</p><br><table><tr><th>Product Family</th><th>Bear-N-Bronz</th></tr><tr><th>Weight</th><th>7</th></tr><tr><th>Product Description</th><th>Bearing, Bar, Cored, 660 Cast Bronze</th></tr><tr><th>Altra Master No.</th><th>30225724</th></tr><tr><th>Inside Diameter</th><th>1.250000</th></tr><tr><th>UPC</th><th>781711331347</th></tr><tr><th>Max PV Value</th><th>75,000</th></tr><tr><th>Family Id</th><th>30,071</th></tr><tr><th>Length</th><th>13.000000</th></tr><tr><th>Outside Diameter</th><th>1.8750</th></tr><tr><th>Max P Value</th><th>3,000</th></tr><tr><th>Max V Value (fpm)</th><th>750</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr></table>","Altra Master No.:30225724|UPC:781711331347|Inside Diameter:1.250000|Outside Diameter:1.8750|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:7|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm.",MCB2030
product_images/38/917/BG_47644_Corded_Bar_2.jpg,BOSTON 33166 MCB2236 B-N-B CORED BARS,Boston Gear,38917,"<p>Bear-N-Bronz is Boston Gear general purpose, cast, solid bronze bearing material. It is a high grade, leaded tin bronze, having good hardness, strength, wear-resistance and exceptional anti-friction qualities. It is particularly suited for moderate to heavy loads at normal to relatively high speeds.  All parts are rigidly inspected to assure freedom from porosity and conformance to dimensional tolerances.  In addition, our standard product offering, the Bear-N-Bronz material can be provided in different sizes, bar lengths (up to 105""), and with oil grooves.</p><br><table><tr><th>Product Family</th><th>Bear-N-Bronz</th></tr><tr><th>Weight</th><th>11</th></tr><tr><th>Product Description</th><th>Bearing, Bar, Cored, 660 Cast Bronze</th></tr><tr><th>Altra Master No.</th><th>30225740</th></tr><tr><th>Inside Diameter</th><th>1.375000</th></tr><tr><th>UPC</th><th>781711331668</th></tr><tr><th>Max PV Value</th><th>75,000</th></tr><tr><th>Family Id</th><th>30,071</th></tr><tr><th>Length</th><th>13.000000</th></tr><tr><th>Outside Diameter</th><th>2.2500</th></tr><tr><th>Max P Value</th><th>3,000</th></tr><tr><th>Max V Value (fpm)</th><th>750</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr></table>","Altra Master No.:30225740|UPC:781711331668|Inside Diameter:1.375000|Outside Diameter:2.2500|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:11|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm.",MCB2236
product_images/38/913/BG_47644_Corded_Bar_2.jpg,BOSTON 33156 MCB2056 B-N-B CORED BARS,Boston Gear,38913,"<p>Bear-N-Bronz is Boston Gear general purpose, cast, solid bronze bearing material. It is a high grade, leaded tin bronze, having good hardness, strength, wear-resistance and exceptional anti-friction qualities. It is particularly suited for moderate to heavy loads at normal to relatively high speeds.  All parts are rigidly inspected to assure freedom from porosity and conformance to dimensional tolerances.  In addition, our standard product offering, the Bear-N-Bronz material can be provided in different sizes, bar lengths (up to 105""), and with oil grooves.</p><br><table><tr><th>Product Family</th><th>Bear-N-Bronz</th></tr><tr><th>Weight</th><th>35-1/2</th></tr><tr><th>Product Description</th><th>Bearing, Bar, Cored, 660 Cast Bronze</th></tr><tr><th>Altra Master No.</th><th>30225735</th></tr><tr><th>Inside Diameter</th><th>1.250000</th></tr><tr><th>UPC</th><th>781711331569</th></tr><tr><th>Max PV Value</th><th>75,000</th></tr><tr><th>Family Id</th><th>30,071</th></tr><tr><th>Length</th><th>13.000000</th></tr><tr><th>Outside Diameter</th><th>3.5000</th></tr><tr><th>Max P Value</th><th>3,000</th></tr><tr><th>Max V Value (fpm)</th><th>750</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr></table>","Altra Master No.:30225735|UPC:781711331569|Inside Diameter:1.250000|Outside Diameter:3.5000|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:35-1/2|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm.",MCB2056
product_images/38/921/BG_47644_Corded_Bar_2.jpg,BOSTON 33182 MCB2436 B-N-B CORED BARS,Boston Gear,38921,"<p>Bear-N-Bronz is Boston Gear general purpose, cast, solid bronze bearing material. It is a high grade, leaded tin bronze, having good hardness, strength, wear-resistance and exceptional anti-friction qualities. It is particularly suited for moderate to heavy loads at normal to relatively high speeds.  All parts are rigidly inspected to assure freedom from porosity and conformance to dimensional tolerances.  In addition, our standard product offering, the Bear-N-Bronz material can be provided in different sizes, bar lengths (up to 105""), and with oil grooves.</p><br><table><tr><th>Product Family</th><th>Bear-N-Bronz</th></tr><tr><th>Weight</th><th>10</th></tr><tr><th>Product Description</th><th>Bearing, Bar, Cored, 660 Cast Bronze</th></tr><tr><th>Altra Master No.</th><th>30225745</th></tr><tr><th>Inside Diameter</th><th>1.500000</th></tr><tr><th>UPC</th><th>781711331828</th></tr><tr><th>Max PV Value</th><th>75,000</th></tr><tr><th>Family Id</th><th>30,071</th></tr><tr><th>Length</th><th>13.000000</th></tr><tr><th>Outside Diameter</th><th>2.2500</th></tr><tr><th>Max P Value</th><th>3,000</th></tr><tr><th>Max V Value (fpm)</th><th>750</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr></table>","Altra Master No.:30225745|UPC:781711331828|Inside Diameter:1.500000|Outside Diameter:2.2500|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:10|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm.",MCB2436
product_images/38/925/BG_47644_Corded_Bar_2.jpg,BOSTON 33190 MCB2444 B-N-B CORED BARS,Boston Gear,38925,"<p>Bear-N-Bronz is Boston Gear general purpose, cast, solid bronze bearing material. It is a high grade, leaded tin bronze, having good hardness, strength, wear-resistance and exceptional anti-friction qualities. It is particularly suited for moderate to heavy loads at normal to relatively high speeds.  All parts are rigidly inspected to assure freedom from porosity and conformance to dimensional tolerances.  In addition, our standard product offering, the Bear-N-Bronz material can be provided in different sizes, bar lengths (up to 105""), and with oil grooves.</p><br><table><tr><th>Product Family</th><th>Bear-N-Bronz</th></tr><tr><th>Weight</th><th>18</th></tr><tr><th>Product Description</th><th>Bearing, Bar, Cored, 660 Cast Bronze</th></tr><tr><th>Altra Master No.</th><th>30225749</th></tr><tr><th>Inside Diameter</th><th>1.500000</th></tr><tr><th>UPC</th><th>781711331903</th></tr><tr><th>Max PV Value</th><th>75,000</th></tr><tr><th>Family Id</th><th>30,071</th></tr><tr><th>Length</th><th>13.000000</th></tr><tr><th>Outside Diameter</th><th>2.7500</th></tr><tr><th>Max P Value</th><th>3,000</th></tr><tr><th>Max V Value (fpm)</th><th>750</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr></table>","Altra Master No.:30225749|UPC:781711331903|Inside Diameter:1.500000|Outside Diameter:2.7500|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:18|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm.",MCB2444
