id,catalog_number,description
402378,AL20,"Product Series:AL|Max. Inner Race RPM:2,700|Max. Outer Race RPM:5,600|Bore:0.790|Keyway in Bore:per DIN 6885.1|Resistance After Run In:7.08|Lubrication Type:Oil|Shipping Weight:2.200|Torque Capacity:134|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.|Product Mounting Addtl:See our Accessories section for convenient mounting options.|Ordering Part Number(s):AL20"
403711,GFR70,"Product Series:GFR|Max. Inner Race RPM:550|Max. Outer Race RPM:2,150|Bore:2.760|Keyway in Bore:per DIN 6885.1|Lubrication Type:Oil|Shipping Weight:29.760|Torque Capacity:4244|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.|Product Mounting Addtl:See our Accessories section for convenient mounting options.|Ordering Part Number(s):GFR70"
404926,6910-448-014,UPC:786582105233|Family Name:Tension Systems|Unit Of Measure:English|Type:Analog Tension Control and Power Supply|Model:MCS-203|Product Image Note:Image shown with wall shelf housing - purchased separately.|Description 2:Automatic Dancer Control
405838,6004-448-001,"UPC:786582079701|Family Name:Controls for Clutches & Brakes|Unit Of Measure:English|Type:On - Off Controls|Model Number:CBC-150-1|No. of Channels:2|Input:120 VAC, 50/60 Hz|Output:90 VDC full wave rectifiedDual .8 Amp max.|Overexcitation:No|Customer Supplied Switching Options:Relay A.C.|Auxilliary Supply:N/A|Ambient Temperatures: -20° to 113°F (-20° to 45°C)|Status Indicator:No|Max. Cycle Rate:Limited by the clutch or brake, variable with application|Switching:SPDT|UL Listed:Yes|Solid State Switching (max leakage current <2mA):140 VAC,2 Amp min.|Electromechanical Switching:120 VAC,1 Amp min.|Rectification Circuits:Yes dual|Suppression Circuits:Yes dual|Output Channel:Dual|Mounts:Replaces the cover of the module conduit box|Inputs:120 VAC Only"
32199,JS125B,"Altra Master No.:30214761|UPC:781711084847|Overall Length:3.750000|Material:Stainless Steel|Hub Diameter:1.250000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, JS/Series, Pin & Block Type, Stainless Steel|Weight:0.901|Bore Length:1-15/64""|Bore Diameter (both ends):5/8""|Bore Diameter (both ends):5/8 (in)"
670515,5370-273-229,"UPC:786582959737|Family Name:Packaged NEMA C-faced|Unit Of Measure:English|Torque:30|Model:UM-180-2030 Gen2|Old Gen1 Part Number:5370-273-012|Friction Faces:Standard|Series:UM|Series Name:UniModule|Module Size:180|NEMA Frame:182C/143TC, 184C/145TC|Function:Input Clutch/Brake|Voltage (DC):90|Housing:Open|Input/Output:Shaft/Shaft|Optional Cover Kit (accessories):5370-101-076"
38440,LSHP,"Altra Master No.:30235687|UPC:781711541418|Diametrical Pitch:48|Outside Diameter:0.380|Mating Gear:48 DP, Single Thread|Material:Acetal|Face (Thread Length):0.562|KWY/Setscrew/Other:No KWY or Setscrew|Hub Diameter:0.260|Bore Size:0.187|Product Family:Worms|Pitch Diameter:0.333|Product Description:Worm, 48 DP, 14.5 PA, .333 PD, RH, Acetal|Weight:0.011"
405844,6003-448-101,"UPC:786582079671|Family Name:Controls for Clutches & Brakes|Unit Of Measure:English|Type:On - Off Controls|Model Number:CBC-100-1|No. of Channels:1|Input:120 VAC, 50/60 Hz|Output:90 VDC full wave rectified.8 Amp max.|Overexcitation:No|Customer Supplied Switching Options:Relay A.C.|Auxilliary Supply:N/A|Ambient Temperatures: -20° to 113°F (-20° to 45°C)|Status Indicator:No|Max. Cycle Rate:Limited by the clutch or brake, variable with application|Switching:SPST|UL Listed:Yes|Solid State Switching (max leakage current <2mA):140 VAC,1 Amp min.|Electromechanical Switching:120 VAC,1 Amp min.|Rectification Circuits:Yes|Suppression Circuits:Yes |Output Channel:Single|Mounts:Inside conduit box|Inputs:120 VAC Only"
32159,J62,"Altra Master No.:30214721|UPC:781711084045|Overall Length:2.250000|Material:Alloy Steel|Hub Diameter:0.625000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, J/Series, Pin & Block Type, Alloy Steel|Weight:0.151|Bore Length:Solid|Bore Diameter (both ends):Solid|Bore Diameter (both ends):Solid"
32163,J125,"Altra Master No.:30214725|UPC:781711084120|Overall Length:3.750000|Material:Alloy Steel|Hub Diameter:1.250000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, J/Series, Pin & Block Type, Alloy Steel|Weight:1.101|Bore Length:Solid|Bore Diameter (both ends):Solid|Bore Diameter (both ends):Solid"
32167,J250,"Altra Master No.:30214729|UPC:781711084205|Overall Length:7.000000|Material:Alloy Steel|Hub Diameter:2.500000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, J/Series, Pin & Block Type, Alloy Steel|Weight:8.401|Bore Length:Solid|Bore Diameter (both ends):Solid|Bore Diameter (both ends):Solid"
32183,JS37,"Altra Master No.:30214745|UPC:781711084526|Overall Length:1.750000|Material:Stainless Steel|Hub Diameter:0.375000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, JS/Series, Pin & Block Type, Stainless Steel|Weight:0.061|Bore Length:Solid|Bore Diameter (both ends):Solid|Bore Diameter (both ends):Solid"
32171,J50B,"Altra Master No.:30214733|UPC:781711084281|Overall Length:2.000000|Material:Alloy Steel|Hub Diameter:0.500000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, J/Series, Pin & Block Type, Alloy Steel|Weight:0.091|Bore Length:47/64""|Bore Diameter (both ends):1/4""|Bore Diameter (both ends):1/4 (in)"
32179,J200B,"Altra Master No.:30214741|UPC:781711084441|Overall Length:5.437500|Material:Alloy Steel|Hub Diameter:2.000000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, J/Series, Pin & Block Type, Alloy Steel|Weight:3.621|Bore Length:1-21/32""|Bore Diameter (both ends):1""|Bore Diameter (both ends):1 (in)"
32175,J100B,"Altra Master No.:30214737|UPC:781711084366|Overall Length:3.375000|Material:Alloy Steel|Hub Diameter:1.000000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, J/Series, Pin & Block Type, Alloy Steel|Weight:0.531|Bore Length:1-11/64""|Bore Diameter (both ends):1/2""|Bore Diameter (both ends):1/2 (in)"
32191,JS175,"Altra Master No.:30214753|UPC:781711084687|Overall Length:5.000000|Material:Stainless Steel|Hub Diameter:1.750000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, JS/Series, Pin & Block Type, Stainless Steel|Weight:2.901|Bore Length:Solid|Bore Diameter (both ends):Solid|Bore Diameter (both ends):Solid"
38922,MCB2438,"Altra Master No.:30225746|UPC:781711331842|Inside Diameter:1.500000|Outside Diameter:2.3750|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:11-1/2|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm."
38978,MCB4460,"Altra Master No.:30225826|UPC:781711333549|Inside Diameter:2.750000|Outside Diameter:3.7500|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:22-1/2|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm."
39018,MS8,"Altra Master No.:30225870|UPC:781711334447|Outside Diameter:0.5000|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Solid, 660 Cast Bronze|Weight:1|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm."
39002,MCB6080,"Altra Master No.:30225852|UPC:781711334065|Inside Diameter:3.750000|Outside Diameter:5.0000|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:38|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm."
39034,MS44,"Altra Master No.:30225888|UPC:781711334805|Outside Diameter:2.7500|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Solid, 660 Cast Bronze|Weight:25-1/2|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm."
1616225,5370-271-214,"UPC:786582959652|Family Name:Packaged NEMA C-faced|Unit Of Measure:English|Torque:30|Model:UM-180-1040 Gen2|Old Gen1 Part Number:5370-271-015|Friction Faces:Standard|Series:UM|Series Name:UniModule|Module Size:180|NEMA Frame:182C/143TC, 184C/145TC|Function:Motor Clutch/Output Clutch|Voltage (DC):90|Housing:Open|Input/Output:Hollow Bore/Shaft|Optional Cover Kit (accessories):5370-101-076"
32168,J300,"Altra Master No.:30214730|UPC:781711084229|Overall Length:9.000000|Material:Alloy Steel|Hub Diameter:3.000000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, J/Series, Pin & Block Type, Alloy Steel|Weight:15.801|Bore Length:Solid|Bore Diameter (both ends):Solid|Bore Diameter (both ends):Solid"
32180,J250B,"Altra Master No.:30214742|UPC:781711084465|Overall Length:7.000000|Material:Alloy Steel|Hub Diameter:2.500000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, J/Series, Pin & Block Type, Alloy Steel|Weight:6.801|Bore Length:2-7/32""|Bore Diameter (both ends):1-1/4""|Bore Diameter (both ends):1-1/4 (in)"
32172,J62B,"Altra Master No.:30214734|UPC:781711084304|Overall Length:2.250000|Material:Alloy Steel|Hub Diameter:0.625000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, J/Series, Pin & Block Type, Alloy Steel|Weight:0.101|Bore Length:51/64""|Bore Diameter (both ends):5/16""|Bore Diameter (both ends):5/16 (in)"
32164,J150,"Altra Master No.:30214726|UPC:781711084144|Overall Length:4.250000|Material:Alloy Steel|Hub Diameter:1.500000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, J/Series, Pin & Block Type, Alloy Steel|Weight:1.801|Bore Length:Solid|Bore Diameter (both ends):Solid|Bore Diameter (both ends):Solid"
32200,JS150B,"Altra Master No.:30214762|UPC:781711084861|Overall Length:4.250000|Material:Stainless Steel|Hub Diameter:1.500000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, JS/Series, Pin & Block Type, Stainless Steel|Weight:1.501|Bore Length:1-11/32""|Bore Diameter (both ends):3/4""|Bore Diameter (both ends):3/4 (in)"
32184,JS50,"Altra Master No.:30214746|UPC:781711084540|Overall Length:2.000000|Material:Stainless Steel|Hub Diameter:0.500000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, JS/Series, Pin & Block Type, Stainless Steel|Weight:0.121|Bore Length:Solid|Bore Diameter (both ends):Solid|Bore Diameter (both ends):Solid"
32192,JS200,"Altra Master No.:30214754|UPC:781711084700|Overall Length:5.437500|Material:Stainless Steel|Hub Diameter:2.000000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, JS/Series, Pin & Block Type, Stainless Steel|Weight:4.101|Bore Length:Solid|Bore Diameter (both ends):Solid|Bore Diameter (both ends):Solid"
32188,JS100,"Altra Master No.:30214750|UPC:781711084625|Overall Length:3.375000|Material:Stainless Steel|Hub Diameter:1.000000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, JS/Series, Pin & Block Type, Stainless Steel|Weight:0.691|Bore Length:Solid|Bore Diameter (both ends):Solid|Bore Diameter (both ends):Solid"
32196,JS75B,"Altra Master No.:30214758|UPC:781711084786|Overall Length:2.687500|Material:Stainless Steel|Hub Diameter:0.750000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, JS/Series, Pin & Block Type, Stainless Steel|Weight:0.251|Bore Length:61/64""|Bore Diameter (both ends):3/8""|Bore Diameter (both ends):3/8 (in)"
38991,MCB48104,"Altra Master No.:30225840|UPC:781711333822|Inside Diameter:3.000000|Outside Diameter:6.5000|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:110|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm."
38971,MCB4056,"Altra Master No.:30225813|UPC:781711333280|Inside Diameter:2.500000|Outside Diameter:3.5000|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:21|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm."
39039,MS68,"Altra Master No.:30225895|UPC:781711334942|Outside Diameter:4.2500|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Solid, 660 Cast Bronze|Weight:59|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm."
399006,5371-273-027,"UPC:786582065889|Family Name:Packaged NEMA C-faced|Unit Of Measure:English|Torque:95|Model:EUM-210-1020|Friction Faces:Standard|Series:EUM|Series Name:Enclosed UniModule|Module Size:210|NEMA Frame:213C/182TC, 215C/184TC|Function:Motor Clutch/Brake|Voltage (DC):90|Housing:Enclosed|Input/Output:Hollow Bore/Shaft"
399969,DC7221B,"Product Series:DC|Annular Space:0.33|Max. Inner Race RPM:2,600|Max. Outer Race RPM:1,300|Inner Race Outer Diameter:2.843|Max. Inner Race Inner Diameter:1.89|Min. Axial Length:0.83|Min. Outer Race Outer Dimaeter:4.53|Outer Race Inner Diameter:3.499|Lubrication Type:Oil|Shipping Weight:0.410|Torque Capacity:944|Runout Requirements:Check the Runout Requirements for this unit as listed on the Dimensions Sheet before making your final selection.|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:See our Accessories section for convenient mounting options.|Ordering Part Number(s):DC7221B"
399831,AL45,"Product Series:AL|Max. Inner Race RPM:1,000|Max. Outer Race RPM:3,200|Bore:1.770|Keyway in Bore:per DIN 6885.1|Resistance After Run In:123.90|Lubrication Type:Oil|Shipping Weight:10.360|Torque Capacity:830|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.|Product Mounting Addtl:See our Accessories section for convenient mounting options.|Ordering Part Number(s):AL45"
399645,AS8,"Part Number(s):AS8|Product Series:AS|Family Name:External Bearing Required Designs|Max. Inner Race RPM:4,300|Max. Outer Race RPM:6,500|Bore:0.310|Keyway:DIN6885.1|Resistance After Run In:0.21|Lubrication Type:Oil|Shipping Weight:0.040|Torque Capacity:3|Runout Requirements:Check the Runout Requirements for this unit as listed on the Dimensions Sheet before making your final selection.|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting."
400535,5232-273-005,"UPC:786582054234|Family Name:Packaged Shaft & Foot Mounted|Unit Of Measure:English|Model:EP-1000|Series:EP|Function:Clutch / Brake|Voltage (DC):24|Mounting:Foot|Bore / Shaft Size:1.875 (in)|Keyway:.5"" sq. Key|Static Torque Clutch:240 (ft-lb)|Static Torque Brake (ft-lb):240 (ft-lb)|Max. RPM:3,000"
400720,RIZ45,"Product Series:RIZ|Family Name:RIZ|Max. Inner Race RPM:6,600|Bore:1.770|Max Driving Speed:285|Sprag Lift-off Speed:665|Keyway in Bore:per DIN6885.1|Lubrication Type:Grease|Shipping Weight:11.020|Torque Capacity:673|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.|Product Mounting Addtl:See our Accessories section for convenient mounting options.|Ordering Part Number(s):RIZ45"
401321,DC2222G,"Product Series:DC|Annular Space:0.33|Max. Inner Race RPM:8,600|Max. Outer Race RPM:4,300|Inner Race Outer Diameter:0.875|Max. Inner Race Inner Diameter:0.59|Min. Axial Length:0.39|Min. Outer Race Outer Dimaeter:1.97|Outer Race Inner Diameter:1.531|Lubrication Type:Oil|Shipping Weight:0.070|Torque Capacity:46|Runout Requirements:Check the Runout Requirements for this unit as listed on the Dimensions Sheet before making your final selection.|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:See our Accessories section for convenient mounting options.|Ordering Part Number(s):DC2222G"
401581,GFR50,"Product Series:GFR|Max. Inner Race RPM:800|Max. Outer Race RPM:2,800|Bore:1.970|Keyway in Bore:per DIN 6885.1|Lubrication Type:Oil|Shipping Weight:15.870|Torque Capacity:1568|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.|Product Mounting Addtl:See our Accessories section for convenient mounting options.|Ordering Part Number(s):GFR50"
401783,5371-273-009,"UPC:786582065803|Family Name:Packaged NEMA C-faced|Unit Of Measure:English|Torque:95|Model:UM-210-2030|Friction Faces:Standard|Series:UM|Series Name:UniModule|Module Size:210|NEMA Frame:213C/182TC, 215C/184TC|Function:Input Clutch/Brake|Voltage (DC):24|Housing:Open|Input/Output:Shaft/Shaft"
401827,AS35,"Part Number(s):AS35|Product Series:AS|Family Name:External Bearing Required Designs|Max. Inner Race RPM:1,300|Max. Outer Race RPM:2,000|Bore:1.380|Keyway:DIN6885.3|Resistance After Run In:7.97|Lubrication Type:Oil|Shipping Weight:0.680|Torque Capacity:106|Runout Requirements:Check the Runout Requirements for this unit as listed on the Dimensions Sheet before making your final selection.|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting."
401549,AS12,"Part Number(s):AS12|Product Series:AS|Family Name:External Bearing Required Designs|Max. Inner Race RPM:3,200|Max. Outer Race RPM:4,800|Bore:0.470|Keyway:DIN6885.1|Resistance After Run In:0.42|Lubrication Type:Oil|Shipping Weight:0.090|Torque Capacity:10|Runout Requirements:Check the Runout Requirements for this unit as listed on the Dimensions Sheet before making your final selection.|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting."
402293,ASNU25,"Part Number(s):ASNU25|Product Series:ASNU|Family Name:External Bearing Required Designs|Max. Inner Race RPM:1,700|Max. Outer Race RPM:2,600|Bore:0.980|Keyway:DIN6885.3|Resistance After Run In:4.96|Lubrication Type:Oil|Shipping Weight:0.840|Torque Capacity:92|Runout Requirements:Check the Runout Requirements for this unit as listed on the Dimensions Sheet before making your final selection.|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting."
402298,AL50,"Product Series:AL|Max. Inner Race RPM:800|Max. Outer Race RPM:2,800|Bore:1.970|Keyway in Bore:per DIN 6885.1|Resistance After Run In:159.30|Lubrication Type:Oil|Shipping Weight:15.870|Torque Capacity:1568|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.|Product Mounting Addtl:See our Accessories section for convenient mounting options.|Ordering Part Number(s):AL50"
402329,ASNU35,"Part Number(s):ASNU35|Product Series:ASNU|Family Name:External Bearing Required Designs|Max. Inner Race RPM:1,200|Max. Outer Race RPM:1,900|Bore:1.380|Keyway:DIN6885.3|Resistance After Run In:14.16|Lubrication Type:Oil|Shipping Weight:1.630|Torque Capacity:283|Runout Requirements:Check the Runout Requirements for this unit as listed on the Dimensions Sheet before making your final selection.|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting."
402286,ASK40,"Part Number(s):ASK40|Product Series:ASK|Bearing Series:6,008|Max. Inner Race RPM:1,400|Max. Outer Race RPM:3,500|Bore:1.570|Keyway in Bore:None|Keyway on Outer Race:None|Resistance After Run In:13.28|Lubrication Type:Grease|Roller Bearing Rating Dynamic:3,645.00|Roller Bearing Rating Static:4,635.00|Shipping Weight:0.550|Torque Capacity:53|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting."
403715,GFR30,"Product Series:GFR|Max. Inner Race RPM:1,700|Max. Outer Race RPM:4,100|Bore:1.180|Keyway in Bore:per DIN 6885.1|Lubrication Type:Oil|Shipping Weight:4.850|Torque Capacity:369|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.|Product Mounting Addtl:See our Accessories section for convenient mounting options.|Ordering Part Number(s):GFR30"
403709,GFR130,"Product Series:GFR|Max. Inner Race RPM:250|Max. Outer Race RPM:1,250|Bore:4.720|Keyway in Bore:per DIN 6885.1|Lubrication Type:Oil|Shipping Weight:143.300|Torque Capacity:23063|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.|Product Mounting Addtl:See our Accessories section for convenient mounting options.|Ordering Part Number(s):GFR130"
403757,DC5776A,"Product Series:DC|Annular Space:0.33|Max. Inner Race RPM:3,300|Max. Outer Race RPM:1,600|Inner Race Outer Diameter:2.274|Max. Inner Race Inner Diameter:1.50|Min. Axial Length:0.63|Min. Outer Race Outer Dimaeter:3.86|Outer Race Inner Diameter:2.930|Lubrication Type:Oil|Shipping Weight:0.240|Torque Capacity:446|Runout Requirements:Check the Runout Requirements for this unit as listed on the Dimensions Sheet before making your final selection.|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:See our Accessories section for convenient mounting options.|Ordering Part Number(s):DC5776A"
403762,CSK20,"Part Number(s):CSK20|Product Series:CSK|Bearing Series:6,204|Max. Inner Race RPM:6,000|Ball Bearing Rating Dynamic:2,115.00|Max. Outer Race RPM:6,000|Ball Bearing Rating Static:1,003.50|Bore:0.790|Keyway in Bore:None|Keyway on Outer Race:None|Resistance After Run In:1.15|Lubrication Type:Grease|Shipping Weight:0.240|Torque Capacity:37|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting."
403782,ASK50,"Part Number(s):ASK50|Product Series:ASK|Bearing Series:6,010|Max. Inner Race RPM:1,400|Max. Outer Race RPM:3,000|Bore:1.970|Keyway in Bore:None|Keyway on Outer Race:None|Resistance After Run In:17.70|Lubrication Type:Grease|Roller Bearing Rating Dynamic:4,410.00|Roller Bearing Rating Static:5,287.50|Shipping Weight:0.750|Torque Capacity:92|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting."
403766,CSK17,"Part Number(s):CSK17|Product Series:CSK|Bearing Series:6,203|Max. Inner Race RPM:7,350|Ball Bearing Rating Dynamic:1,777.50|Max. Outer Race RPM:7,350|Ball Bearing Rating Static:855.00|Bore:0.670|Keyway in Bore:None|Keyway on Outer Race:None|Resistance After Run In:0.97|Lubrication Type:Grease|Shipping Weight:0.150|Torque Capacity:23|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting."
404461,5231-273-004,"UPC:786582054197|Family Name:Packaged Shaft & Foot Mounted|Unit Of Measure:English|Model:EP-825|Series:EP|Function:Clutch / Brake|Voltage (DC):24|Mounting:Foot|Bore / Shaft Size:1.125 (in)|Keyway:.25"" sq. Key|Static Torque Clutch:125 (ft-lb)|Static Torque Brake (ft-lb):125 (ft-lb)|Max. RPM:3,600"
404498,ASNU40,"Part Number(s):ASNU40|Product Series:ASNU|Family Name:External Bearing Required Designs|Max. Inner Race RPM:1,100|Max. Outer Race RPM:1,700|Bore:1.570|Keyway:DIN6885.3|Resistance After Run In:33.63|Lubrication Type:Oil|Shipping Weight:2.030|Torque Capacity:397|Runout Requirements:Check the Runout Requirements for this unit as listed on the Dimensions Sheet before making your final selection.|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting."
404589,AS10,"Part Number(s):AS10|Product Series:AS|Family Name:External Bearing Required Designs|Max. Inner Race RPM:3,500|Max. Outer Race RPM:5,200|Bore:0.390|Keyway:DIN6885.1|Resistance After Run In:0.32|Lubrication Type:Oil|Shipping Weight:0.070|Torque Capacity:5|Runout Requirements:Check the Runout Requirements for this unit as listed on the Dimensions Sheet before making your final selection.|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting."
398674,5371-273-077,UPC:786582818829|Family Name:Packaged NEMA C-faced|Unit Of Measure:English|Torque:95|Model:UM-215-1020|Friction Faces:Standard|Series:UM|Series Name:UniModule|Module Size:215|NEMA Frame:213TC/215TC|Function:Motor Clutch/Brake|Voltage (DC):24|Housing:Open|Input/Output:Hollow Bore/Shaft
398497,RSBW55,"Part Number(s):RSBW55|Product Series:RSBW|Family Name:Special Purpose Designs|Bore:2.170|Max. Overrunning Speed:300|Shipping Weight:9.700|Torque Capacity:956|Note:For applications with Multiple Backstops and/or Multiple Drive Pulleys, please verify your selection with the Formsprag Clutch factory.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.|Product Mounting Addtl:See our Accessories section for convenient mounting options.|Lubrication Type:Grease"
399586,RSBW40,"Part Number(s):RSBW40|Product Series:RSBW|Family Name:Special Purpose Designs|Bore:1.570|Max. Overrunning Speed:300|Shipping Weight:10.140|Torque Capacity:956|Note:For applications with Multiple Backstops and/or Multiple Drive Pulleys, please verify your selection with the Formsprag Clutch factory.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.|Product Mounting Addtl:See our Accessories section for convenient mounting options.|Lubrication Type:Grease"
399896,5371-273-083,Family Name:Packaged NEMA C-faced|Unit Of Measure:English|Torque:95|Model:EUM-215-1020|Friction Faces:Standard|Series:EUM|Series Name:Enclosed UniModule|Module Size:215|NEMA Frame:213TC/215TC|Function:Motor Clutch/Brake|Voltage (DC):24|Housing:Enclosed|Input/Output:Hollow Bore/Shaft
