id,catalog_number,add_descr
2847590,AH1221L,"Industrial Grade Toggle Switches Locking - Back and Side Wire design cam action mechanism insures quiet switch action. Tapered lead-in slots on back wiring holes assist in gathering stranded wires for faster, more secure connections. Locking switches prevent unauthorized actuation. Color-coded faces identify amperage: blue=15 amp, red=20 amp, green=30 amp. Automatic grounding system eliminates need for bonding jumper in grounded metal enclosure. Back and side wire terminals accept up to #10 solid or stranded wire. Ground screw terminal standard. 0.050"" (1.27mm) thick steel mounting strap zinc-plated for corrosion resistance. 120/277V/AC rating ideal for fluorescent lighting fixtures typical in commercial applications. Combination slot/Phillips head mounting and terminal screws ease installation with power screwdrivers (slot/Robertson screws in Canada where available)."
2847563,AH1203L,"Industrial Grade Toggle Switches Locking - Back and Side Wire design cam action mechanism insures quiet switch action. Tapered lead-in slots on back wiring holes assist in gathering stranded wires for faster, more secure connections. Locking switches prevent unauthorized actuation. Color-coded faces identify amperage: blue=15 amp, red=20 amp, green=30 amp. Automatic grounding system eliminates need for bonding jumper in grounded metal enclosure. Back and side wire terminals accept up to #10 solid or stranded wire. Ground screw terminal standard. 0.050"" (1.27mm) thick steel mounting strap zinc-plated for corrosion resistance. 120/277V/AC rating ideal for fluorescent lighting fixtures typical in commercial applications. Combination slot/Phillips head mounting and terminal screws ease installation with power screwdrivers (slot/Robertson screws in Canada where available)."
2847558,AH1202PL,"Industrial Grade Toggle Switches Pilot Light - Back & Side Wire version glows in “on” position, lighted version glows when “off”. Industrial design cam action mechanism insures quiet switch action. Tapered lead-in slots on back wiring holes assist in gathering stranded wires for faster, more secure connections. Color-coded faces identify amperage: blue=15 amp, red=20 amp, green=30 amp. Automatic grounding system eliminates need for bonding jumper in grounded metal enclosure. Back and side wire terminals accept up to #10 solid or stranded wire. Ground screw terminal standard. 0.050"" (12.7mm) thick steel mounting strap zinc-plated for corrosion resistance. 120/277V/AC rating ideal for fluorescent lighting fixtures typical in commercial applications. Combination slot/Phillips head mounting and terminal screws ease installation with power screwdrivers (slot/Robertson screws in Canada where available)."
2847557,AH1202L,"Industrial Grade Toggle Switches Locking - Back and Side Wire design cam action mechanism insures quiet switch action. Tapered lead-in slots on back wiring holes assist in gathering stranded wires for faster, more secure connections. Locking switches prevent unauthorized actuation. Color-coded faces identify amperage: blue=15 amp, red=20 amp, green=30 amp. Automatic grounding system eliminates need for bonding jumper in grounded metal enclosure. Back and side wire terminals accept up to #10 solid or stranded wire. Ground screw terminal standard. 0.050"" (1.27mm) thick steel mounting strap zinc-plated for corrosion resistance. 120/277V/AC rating ideal for fluorescent lighting fixtures typical in commercial applications. Combination slot/Phillips head mounting and terminal screws ease installation with power screwdrivers (slot/Robertson screws in Canada where available)."
2847547,AH1201PL,"Industrial Grade Toggle Switches Pilot Light - Back & Side Wire version glows in “on” position, lighted version glows when “off”. Industrial design cam action mechanism insures quiet switch action. Tapered lead-in slots on back wiring holes assist in gathering stranded wires for faster, more secure connections. Color-coded faces identify amperage: blue=15 amp, red=20 amp, green=30 amp. Automatic grounding system eliminates need for bonding jumper in grounded metal enclosure. Back and side wire terminals accept up to #10 solid or stranded wire. Ground screw terminal standard. 0.050"" (12.7mm) thick steel mounting strap zinc-plated for corrosion resistance. 120/277V/AC rating ideal for fluorescent lighting fixtures typical in commercial applications. Combination slot/Phillips head mounting and terminal screws ease installation with power screwdrivers (slot/Robertson screws in Canada where available)."
2847542,AH1201L,"Industrial Grade Toggle Switches Locking - Back and Side Wire design cam action mechanism insures quiet switch action. Tapered lead-in slots on back wiring holes assist in gathering stranded wires for faster, more secure connections. Locking switches prevent unauthorized actuation. Color-coded faces identify amperage: blue=15 amp, red=20 amp, green=30 amp. Automatic grounding system eliminates need for bonding jumper in grounded metal enclosure. Back and side wire terminals accept up to #10 solid or stranded wire. Ground screw terminal standard. 0.050"" (1.27mm) thick steel mounting strap zinc-plated for corrosion resistance. 120/277V/AC rating ideal for fluorescent lighting fixtures typical in commercial applications. Combination slot/Phillips head mounting and terminal screws ease installation with power screwdrivers (slot/Robertson screws in Canada where available)."
2847536,AH1193N,"Industrial Grade - AC Corbin Type Locking Switches - Back and Side Wire. Industrial design cam action mechanism insures quiet switch action. Tapered lead-in slots on back wiring holes assist in gathering stranded wires for faster, more secure connections. Locking switches prevent unauthorized actuation. Color-coded faces identify amperage: blue=15 amp, red=20 amp, green=30 amp. Automatic grounding system eliminates need for bonding jumper in grounded metal enclosure. Back and side wire terminals accept up to #10 solid or stranded wire. Ground screw terminal standard. 0.050"" (1.27mm) thick steel mounting strap zinc-plated for corrosion resistance. 120/277V/AC rating ideal for fluorescent lighting fixtures typical in commercial applications. Combination slot/Phillips head mounting and terminal screws ease installation with power screwdrivers (slot/Robertson screws in Canada where available)."
2847535,AH1192N,"Industrial Grade - AC Corbin Type Locking Switches - Back and Side Wire. Industrial design cam action mechanism insures quiet switch action. Tapered lead-in slots on back wiring holes assist in gathering stranded wires for faster, more secure connections. Locking switches prevent unauthorized actuation. Color-coded faces identify amperage: blue=15 amp, red=20 amp, green=30 amp. Automatic grounding system eliminates need for bonding jumper in grounded metal enclosure. Back and side wire terminals accept up to #10 solid or stranded wire. Ground screw terminal standard. 0.050"" (1.27mm) thick steel mounting strap zinc-plated for corrosion resistance. 120/277V/AC rating ideal for fluorescent lighting fixtures typical in commercial applications. Combination slot/Phillips head mounting and terminal screws ease installation with power screwdrivers (slot/Robertson screws in Canada where available)."
2847533,AH1191N,"Industrial Grade - AC Corbin Type Locking Switches - Back and Side Wire. Industrial design cam action mechanism insures quiet switch action. Tapered lead-in slots on back wiring holes assist in gathering stranded wires for faster, more secure connections. Locking switches prevent unauthorized actuation. Color-coded faces identify amperage: blue=15 amp, red=20 amp, green=30 amp. Automatic grounding system eliminates need for bonding jumper in grounded metal enclosure. Back and side wire terminals accept up to #10 solid or stranded wire. Ground screw terminal standard. 0.050"" (1.27mm) thick steel mounting strap zinc-plated for corrosion resistance. 120/277V/AC rating ideal for fluorescent lighting fixtures typical in commercial applications. Combination slot/Phillips head mounting and terminal screws ease installation with power screwdrivers (slot/Robertson screws in Canada where available)."
2847534,AH1191NOF,"Industrial Grade - AC Corbin Type Locking Switches - Back and Side Wire. Industrial design cam action mechanism insures quiet switch action. Tapered lead-in slots on back wiring holes assist in gathering stranded wires for faster, more secure connections. Locking switches prevent unauthorized actuation. Color-coded faces identify amperage: blue=15 amp, red=20 amp, green=30 amp. Automatic grounding system eliminates need for bonding jumper in grounded metal enclosure. Back and side wire terminals accept up to #10 solid or stranded wire. Ground screw terminal standard. 0.050"" (1.27mm) thick steel mounting strap zinc-plated for corrosion resistance. 120/277V/AC rating ideal for fluorescent lighting fixtures typical in commercial applications. Combination slot/Phillips head mounting and terminal screws ease installation with power screwdrivers (slot/Robertson screws in Canada where available)."
2847530,AH100MS2-M2,"Industrial Grade - Non-Fused Disconnect Switches combine a horsepower-rated switch with a durable watertight enclosure. Rated NEMA Type 3R, 4X, 12 for reliable performance in outdoor, washdown and corrosive environments. Meets NEC® Article 430 requirements for separate disconnect means within line sight of motor loads."
2847511,9965PWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 125/250V Non-NEMA 3-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2847510,9965PW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 125/250V Non-NEMA 3-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2847266,9460N,"Commercial & Industrial Power Receptacles 60A, 125/250V NEMA 14-60 3-Pole/4-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2847267,9462AN,"Commercial & Industrial Power Plugs 60A, 125/250V NEMA 14-60 3-Pole/4-Wire feature heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2847231,9352AN,"Commercial & Industrial Power Plugs & Connectors 30A, 125/250V NEMA 10-30 3-Pole/3-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2847209,9337NFI,"Commercial & Industrial Power Flanged Inlet 30A, 125/250V NEMA 10-30 3-Pole/3-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2847142,8460N,"Industrial Power Receptacles 60A, 3Ø 250V NEMA 15-60 3-Pole/4-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2847141,8452N,"Industrial Power Plugs 50A, 3Ø 250V NEMA 15-50 3-Pole/4-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2847135,8430N,"Industrial Power Receptacles 30A, 3Ø 250V NEMA 15-30 3-Pole/4-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2847137,8432N,"Industrial Power Plugs 30A, 3Ø 250V NEMA 15-30 3-Pole/4-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2847140,8452AN,"Industrial Power Plugs 50A, 3Ø 250V NEMA 15-50 3-Pole/4-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2847136,8432AN,"Industrial Power Plugs 30A, 3Ø 250V NEMA 15-30 3-Pole/4-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2847138,8450N,"Industrial Power Receptacles 50A, 3Ø 250V NEMA 15-50 3-Pole/4-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2847111,8352N,"Industrial Power Plugs 50A, 3ØY 120/208V NEMA 18-50 4-Pole/4-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2847110,8352AN,"Industrial Power Plugs 50A, 3ØY 120/208V NEMA 18-50 4-Pole/4-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2847108,8332N,"Industrial Power Plugs 30A, 3ØY 120/208V NEMA 18-30 4-Pole/4-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2847107,8332AN,"Industrial Power Plugs 30A, 3ØY 120/208V NEMA 18-30 4-Pole/4-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2847007,7952AN,"Commercial & Industrial Power Plugs & Connectors 50A, 125/250V NEMA 10-50 3-Pole/3-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2847000,7788GY,Weatherproof Covers for 50A Locking Devices in FS/FD Boxes - Diecast Aluminum & Glass-Filled Nylon Covers UL listed for wet locations (cover closed) and damp locations (cover open or closed). Meets 2008 NEC 406.8 (A) and 406.8 (B)(2). Self-closing spring door assures full protection. Gasketing material provides excellent resistance to weather.
2846998,7788BK,Weatherproof Covers for 50A Locking Devices in FS/FD Boxes - Diecast Aluminum & Glass-Filled Nylon Covers UL listed for wet locations (cover closed) and damp locations (cover open or closed). Meets 2008 NEC 406.8 (A) and 406.8 (B)(2). Self-closing spring door assures full protection. Gasketing material provides excellent resistance to weather.
2846999,7788CR,Weatherproof Covers for 50A Locking Devices in FS/FD Boxes - Diecast Aluminum & Glass-Filled Nylon Covers UL listed for wet locations (cover closed) and damp locations (cover open or closed). Meets 2008 NEC 406.8 (A) and 406.8 (B)(2). Self-closing spring door assures full protection. Gasketing material provides excellent resistance to weather.
2846772,74CM40,"Weather Protective Boots - Plug and Connector Weather Protective Boots. Neoprene resists oil, grease, and acids plus has long life properties. Flexible and easy to apply to plug or connector. Cord hole opening can be cut away for large diameter cords. BS1 (Plug), BS2 (Connector) for - 15A and 20A, 2-pole, 3-wire straight blade AutoGrip, Safety Grip devices - 15A industrial locking devices - 20A 2-wire industrial locking devices BM1 (Plug), BM2 (Connector) for - 20A and 30A 2-pole, 3-wire and 3-pole, 3-wire locking Safety Grip devices Plug - BM1, Connector - BM2 for - 20A and 30A 2-pole, 3-wire and 3-pole, 3-wire locking Safety Grip devices Connector - BM3 for - 20A and 30A 3-wire Industrial locking devices for use with hull inlets Plug - BL1, Connector - BL2 for - 20A and 30A 4-wire and 5-wire industrial locking devices Plug - 74CM40, Connector - 74CM40 for - Midget locking ML2 plugs and connectors when used with receptacle or inlet."
2846766,7429N,"Hart-Lock Industrial Specification Grade Locking Devices - Midget Type Plugs & Connectors 7429N, 7427N 15A, 125V NEMA ML-1 2-Pole/2-Wire. Polarized Nylon & Phenolic Straight Body, Black."
2846761,7420A,"Standard Weatherproof Covers for FS/FD Boxes - Diecast Aluminum Receptacle Covers. UL listed for wet locations (cover closed) and damp locations (cover open or closed). Meets 2008 NEC 406.8 (A) and 406.8 (B)(2). Self-closing spring door assures full protection. Gasketing material provides excellent resistance to weather. Duplex covers can be used with any duplex receptacle. Single Receptacle 7420 (1.38-1.56"" (34.9-39.7mm) face diameter)(Vertical Mounting) 7420CR (1.38-1.56"" (34.9-39.7mm) face diameter, yellow corrosion resistant finish)(Vertical Mounting) 7420A (2.12"" (53.8mm) face diameter) (Vertical Mounting) Duplex Receptacle AH7879 (Vertical Mounting)."
2846760,7413RWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 20A, 3Ø 120/208V Non-NEMA 4-Pole/4-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2846762,7420C,"Standard Weatherproof Covers for FS/FD Boxes - Diecast Aluminum Receptacle Covers. UL listed for wet locations (cover closed) and damp locations (cover open or closed). Meets 2008 NEC 406.8 (A) and 406.8 (B)(2). Self-closing spring door assures full protection. Gasketing material provides excellent resistance to weather. Duplex covers can be used with any duplex receptacle. Single Receptacle 7420 (1.38-1.56"" (34.9-39.7mm) face diameter)(Vertical Mounting) 7420CR (1.38-1.56"" (34.9-39.7mm) face diameter, yellow corrosion resistant finish)(Vertical Mounting) 7420A (2.12"" (53.8mm) face diameter) (Vertical Mounting) Duplex Receptacle AH7879 (Vertical Mounting)."
2846764,7427N,"Hart-Lock Industrial Specification Grade Locking Devices - Midget Type Plugs & Connectors 7429N, 7427N 15A, 125V NEMA ML-1 2-Pole/2-Wire. Polarized Nylon & Phenolic Straight Body, Black."
2846759,7413RW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 20A, 3Ø 120/208V Non-NEMA 4-Pole/4-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2846748,7408N,"Industrial Specification Grade Locking Devices - Inlets & Outlets 20A, 3Ø 120/208V Non-NEMA 4-Pole/4-Wire. The widest range of NEMA and non-NEMA devices, designed and built with superior materials for long lasting performance."
2846752,7411PW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 3Ø 120/208V Non-NEMA 4-Pole/4-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2846750,7410B,"Industrial Specification Grade Locking Devices - Receptacles 20A, 3Ø 120/208V Non-NEMA 4-Pole/4-Wire. The widest range of NEMA and non-NEMA devices, designed and built with superior materials for long lasting performance."
2846731,7314RW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 20A, 125/250V Non-NEMA 3-Pole/3-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2846753,7411PWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 3Ø 120/208V Non-NEMA 4-Pole/4-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2846732,7314RWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Receptacles 20A, 125/250V Non-NEMA 3-Pole/3-Wire. Hart-Lock watertight devices are ideal for unique applications exposed to repeated high pressure hosedown and chemicals."
2846730,7314CY,"Hart-Lock Industrial Specification Grade Locking Devices - Severe Duty Plug & Connector 20A, 125/250V Non-NEMA 3-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2846726,7314C,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 125/250V Non-NEMA 3-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2846729,7314CWBK,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 125/250V Non-NEMA 3-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2846728,7314CW,"Hart-Lock Industrial Specification Grade Locking Devices - Watertight Plug & Connector 20A, 125/250V Non-NEMA 3-Pole/3-Wire. Superior design and performance make Arrow Hart’s Hart-Lock devices the ideal choice for industrial applications. Available in a wide range of NEMA and Non-NEMA configurations."
2846724,7310B,"Industrial Specification Grade Locking Devices - Receptacles 20A, 125/250V Non-NEMA 3-Pole/3-Wire. The widest range of NEMA and non-NEMA devices, designed and built with superior materials for long lasting performance."
2846705,6796N,"Commercial & Industrial Power Plugs & Connectors 50A, 277V NEMA 7-50 2-Pole/3-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846704,6795N,"Commercial & Industrial Power Plugs & Connectors 30A, 277V NEMA 7-30 2-Pole/3-Wire Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846696,6716N,"Commercial & Industrial Power Plugs & Connectors 30A, 125V NEMA 5-30 2-Pole/3-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846694,6709N,"Commercial & Industrial Power Plugs & Connectors 50A, 250V NEMA 6-50 2-Pole/3-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846693,6700N,"Commercial & Industrial Power Plugs & Connectors 30A, 250V NEMA 6-30 2-Pole/3-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846695,6711N,"Commercial & Industrial Power Plugs & Connectors 50A, 125V NEMA 5-50 2-Pole/3-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846654,63CR60,"Industrial Specification Grade 50A Locking Devices - Marine Grade Corrosion Resistant Armored Plug & Connector, 50A, 125V/AC Non-NEMA 2-Pole/3-Wire Rugged Pro-Grip, armored and marine grade 50A locking devices are ideal for harsh construction and industrial applications."
2846588,60W49DPLX,"Industrial Specification Grade Straight Blade Receptacles - Watertight Receptacles Special Use Industrial Grade 15A-250V, NEMA 6-15R. Listed to UL 498, Arrow Hart Watertight Straight Blade receptacles utilize advanced materials and innovative design features to make them the best choice for superior performance in harsh, wet location environments. Cat Nos.: 15A-250V, NEMA 6-15R Single Watertight Receptacle 60W49__ (Yellow) 60W49BK__ (All-Black) Duplex Watertight Receptacle 60W49DPLX__ (Yellow) 60W49DPLXBK__ (All-Black) Image shown: 5262CR"
2846586,60W49,"Industrial Specification Grade Straight Blade Receptacles - Watertight Receptacles Special Use Industrial Grade 15A-250V, NEMA 6-15R. Listed to UL 498, Arrow Hart Watertight Straight Blade receptacles utilize advanced materials and innovative design features to make them the best choice for superior performance in harsh, wet location environments. Cat Nos.: 15A-250V, NEMA 6-15R Single Watertight Receptacle 60W49__ (Yellow) 60W49BK__ (All-Black) Duplex Watertight Receptacle 60W49DPLX__ (Yellow) 60W49DPLXBK__ (All-Black) Image shown: 5262CR"
2846585,60W48DPLXBK,"Industrial Specification Grade Straight Blade Receptacles - Watertight Receptacles Special Use Industrial Grade 15A20A-250V, NEMA 6-20R. Listed to UL 498, Arrow Hart Watertight Straight Blade receptacles utilize advanced materials and innovative design features to make them the best choice for superior performance in harsh, wet location environments."
2846589,60W49DPLXBK,"Industrial Specification Grade Straight Blade Receptacles - Watertight Receptacles Special Use Industrial Grade 15A-250V, NEMA 6-15R. Listed to UL 498, Arrow Hart Watertight Straight Blade receptacles utilize advanced materials and innovative design features to make them the best choice for superior performance in harsh, wet location environments. Cat Nos.: 15A-250V, NEMA 6-15R Single Watertight Receptacle 60W49__ (Yellow) 60W49BK__ (All-Black) Duplex Watertight Receptacle 60W49DPLX__ (Yellow) 60W49DPLXBK__ (All-Black) Image shown: 5262CR"
2846587,60W49BK,"Industrial Specification Grade Straight Blade Receptacles - Watertight Receptacles Special Use Industrial Grade 15A-250V, NEMA 6-15R. Listed to UL 498, Arrow Hart Watertight Straight Blade receptacles utilize advanced materials and innovative design features to make them the best choice for superior performance in harsh, wet location environments. Cat Nos.: 15A-250V, NEMA 6-15R Single Watertight Receptacle 60W49__ (Yellow) 60W49BK__ (All-Black) Duplex Watertight Receptacle 60W49DPLX__ (Yellow) 60W49DPLXBK__ (All-Black) Image shown: 5262CR"
2846584,60W48DPLX,"Industrial Specification Grade Straight Blade Receptacles - Watertight Receptacles Special Use Industrial Grade 15A20A-250V, NEMA 6-20R. Listed to UL 498, Arrow Hart Watertight Straight Blade receptacles utilize advanced materials and innovative design features to make them the best choice for superior performance in harsh, wet location environments."
2846583,60W48BK,"Industrial Specification Grade Straight Blade Receptacles - Watertight Receptacles Special Use Industrial Grade 15A20A-250V, NEMA 6-20R. Listed to UL 498, Arrow Hart Watertight Straight Blade receptacles utilize advanced materials and innovative design features to make them the best choice for superior performance in harsh, wet location environments."
2846580,60W47DPLX,"Industrial Specification Grade Straight Blade Receptacles - Watertight Receptacles Special Use Industrial Grade 15A-125V, NEMA 5-15R. Listed to UL 498, Arrow Hart Watertight Straight Blade receptacles utilize advanced materials and innovative design features to make them the best choice for superior performance in harsh, wet location environments."
2846578,60W47,"Industrial Specification Grade Straight Blade Receptacles - Watertight Receptacles Special Use Industrial Grade 15A-125V, NEMA 5-15R. Listed to UL 498, Arrow Hart Watertight Straight Blade receptacles utilize advanced materials and innovative design features to make them the best choice for superior performance in harsh, wet location environments."
2846582,60W48,"Industrial Specification Grade Straight Blade Receptacles - Watertight Receptacles Special Use Industrial Grade 15A20A-250V, NEMA 6-20R. Listed to UL 498, Arrow Hart Watertight Straight Blade receptacles utilize advanced materials and innovative design features to make them the best choice for superior performance in harsh, wet location environments."
2846581,60W47DPLXBK,"Industrial Specification Grade Straight Blade Receptacles - Watertight Receptacles Special Use Industrial Grade 15A-125V, NEMA 5-15R. Listed to UL 498, Arrow Hart Watertight Straight Blade receptacles utilize advanced materials and innovative design features to make them the best choice for superior performance in harsh, wet location environments."
2846576,60W33DPLX,"Industrial Specification Grade Straight Blade Receptacles - Watertight Receptacles Special Use Industrial Grade 20A-125V, NEMA 5-20R. Listed to UL 498, Arrow Hart Watertight Straight Blade receptacles utilize advanced materials and innovative design features to make them the best choice for superior performance in harsh, wet location environments."
2846574,60W33,"Industrial Specification Grade Straight Blade Receptacles - Watertight Receptacles Special Use Industrial Grade 20A-125V, NEMA 5-20R. Listed to UL 498, Arrow Hart Watertight Straight Blade receptacles utilize advanced materials and innovative design features to make them the best choice for superior performance in harsh, wet location environments."
2846575,60W33BK,"Industrial Specification Grade Straight Blade Receptacles - Watertight Receptacles Special Use Industrial Grade 20A-125V, NEMA 5-20R. Listed to UL 498, Arrow Hart Watertight Straight Blade receptacles utilize advanced materials and innovative design features to make them the best choice for superior performance in harsh, wet location environments."
2846579,60W47BK,"Industrial Specification Grade Straight Blade Receptacles - Watertight Receptacles Special Use Industrial Grade 15A-125V, NEMA 5-15R. Listed to UL 498, Arrow Hart Watertight Straight Blade receptacles utilize advanced materials and innovative design features to make them the best choice for superior performance in harsh, wet location environments."
2846577,60W33DPLXBK,"Industrial Specification Grade Straight Blade Receptacles - Watertight Receptacles Special Use Industrial Grade 20A-125V, NEMA 5-20R. Listed to UL 498, Arrow Hart Watertight Straight Blade receptacles utilize advanced materials and innovative design features to make them the best choice for superior performance in harsh, wet location environments."
2846560,5795N,"Industrial Power Receptacles 30A, 277V NEMA 7-30 2-Pole/3-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846556,5752AN,"Commercial & Industrial Power Plugs 50A, 125/250V NEMA 14-50 3-Pole/4-Wire feature heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846557,5754N,"Commercial & Industrial Power Receptacles 50A, 125/250V NEMA 14-50 3-Pole/4-Wire.  Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846553,5744N,"Commercial & Industrial Power Receptacles 30A, 125/250V NEMA 14-30 3-Pole/4-Wire Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846552,5741NS,"Weatherproof Covers for 30A, 50A & 60A Straight Blade Receptacles - Diecast Aluminum Receptacle Covers. UL listed for wet locations (cover closed) and damp locations (cover open or closed). Meets 2008 NEC 406.8 (A) and 406.8 (B)(2). Self-closing spring door assures full protection. Gasketing material provides excellent resistance to weather."
2846551,5732AN,"Commercial & Industrial Power Plugs 30A, 125/250V NEMA 14-30 3-Pole/4-Wire feature heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846549,5717N,"Commercial & Industrial Power Flanged Inlets 30A, 125V NEMA 5-30 2-Pole/3-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846554,5745N,"Commercial & Industrial Power Plugs 50A, 125/250V NEMA 14-50 3-Pole/4-Wire feature heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846546,5712NFI,"Commercial & Industrial Power Flanged Inlet 50A, 125V NEMA 5-50 2-Pole/3-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846548,5717AN,"Commercial & Industrial Power Plugs & Connectors 30A, 125V NEMA 5-30 2-Pole/3-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846547,5716N,"Commercial & Industrial Power Receptacles 30A, 125V NEMA 5-30 2-Pole/3-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846550,5717NFI,"Commercial & Industrial Power Flanged Inlets 30A, 125V NEMA 5-30 2-Pole/3-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846544,5712AN,"Commercial & Industrial Power Plugs & Connectors 50A, 125V NEMA 5-50 2-Pole/3-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846542,5710N,"Commercial & Industrial Power Plugs & Connectors 50A, 250V NEMA 6-50 2-Pole/3-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846543,5710NFI,"Commercial & Industrial Power Flanged Inlet 50A, 250V NEMA 6-50 2-Pole/3-Wire. Heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
2846555,5746N,"Commercial & Industrial Power Plugs 30A, 125/250V NEMA 14-30 3-Pole/4-Wire feature heavy duty design and construction make Arrow Hart power devices ideal for any high amperage industrial or commercial power connectivity application."
